num_vertices	np_len	np_perc	np_nanos	np_heap_len	np_heap_perc	np_heap_nanos	heap_len	heap_perc	heap_nanos	heap_mc_len	heap_mc_perc	heap_mc_nanos	greedy_len	greedy_perc	greedy_nanos	
10	43386.546313	1.000000	749168400	43386.546313	1.000000	129028400	43386.546313	1.000000	0	43386.546313	1.000000	0	43386.546313	1.000000	0	
10	42271.854464	1.000000	749712900	42271.854464	1.000000	222049000	42271.854464	1.000000	0	42271.854464	1.000000	1000400	42271.854464	1.000000	0	
10	36276.340820	1.000000	749367600	36276.340820	1.000000	311069300	36276.340820	1.000000	0	36276.340820	1.000000	0	36276.340820	1.000000	0	
10	49748.729658	1.000000	747703300	49748.729658	1.000000	428630000	51235.125640	0.970989	0	51235.125640	0.970989	0	51235.125640	0.970989	0	
10	38314.628444	1.000000	750318700	38314.628444	1.000000	269119600	38314.628444	1.000000	999200	38314.628444	1.000000	0	38314.628444	1.000000	0	
10	35851.790257	1.000000	748168400	35851.790257	1.000000	175584700	35851.790257	1.000000	1001200	35851.790257	1.000000	0	35851.790257	1.000000	0	
10	46840.898370	1.000000	751167400	46840.898370	1.000000	279596900	48843.585409	0.958998	0	48843.585409	0.958998	0	48843.585409	0.958998	0	
10	42352.766105	1.000000	749168200	42352.766105	1.000000	150034000	42352.766105	1.000000	0	42352.766105	1.000000	0	42352.766105	1.000000	0	
10	40004.652564	1.000000	750704100	40004.652564	1.000000	75016600	40004.652564	1.000000	0	40004.652564	1.000000	0	40004.652564	1.000000	0	
10	43975.408970	1.000000	749201000	43975.408970	1.000000	214047900	45056.389862	0.976008	1000000	45056.389862	0.976008	0	45056.389862	0.976008	0	
10	45003.667012	1.000000	750708200	45003.667012	1.000000	240053800	48456.730123	0.928739	999100	48456.730123	0.928739	0	48651.413323	0.925023	0	
10	42659.704061	1.000000	750168800	42659.704061	1.000000	126028200	42659.704061	1.000000	0	42659.704061	1.000000	0	42659.704061	1.000000	0	
10	50612.288629	1.000000	748278000	50612.288629	1.000000	274062700	51822.482970	0.976647	0	51822.482970	0.976647	0	51822.482970	0.976647	0	
10	43247.348689	1.000000	748166600	43247.348689	1.000000	123028200	43247.348689	1.000000	0	43247.348689	1.000000	0	43247.348689	1.000000	0	
10	40603.873576	1.000000	747699200	40603.873576	1.000000	340078000	40603.873576	1.000000	0	40603.873576	1.000000	0	40781.169669	0.995653	0	
10	39953.177867	1.000000	757230300	39953.177867	1.000000	203651200	44454.477726	0.898744	0	44454.477726	0.898744	0	44454.477726	0.898744	0	
10	45650.723716	1.000000	748695000	45650.723716	1.000000	145032500	45988.193500	0.992662	0	45988.193500	0.992662	0	45988.193500	0.992662	0	
10	48443.137570	1.000000	752722100	48443.137570	1.000000	305069600	48443.137570	1.000000	999900	48443.137570	1.000000	0	48443.137570	1.000000	0	
10	43355.141628	1.000000	751167700	43355.141628	1.000000	116026100	43355.141628	1.000000	0	43355.141628	1.000000	0	43355.141628	1.000000	0	
10	38613.579346	1.000000	747671900	38613.579346	1.000000	310070300	38613.579346	1.000000	0	38613.579346	1.000000	0	38662.561169	0.998733	0	
10	36564.224152	1.000000	750941600	36564.224152	1.000000	109026100	36564.224152	1.000000	0	36564.224152	1.000000	0	36564.224152	1.000000	0	
10	34665.191312	1.000000	749532100	34665.191312	1.000000	130030800	34665.191312	1.000000	0	34665.191312	1.000000	0	34665.191312	1.000000	0	
10	46246.858065	1.000000	747166000	46246.858065	1.000000	494111400	46246.858065	1.000000	1000300	46246.858065	1.000000	0	46329.690315	0.998212	0	
10	42380.137751	1.000000	755272700	42380.137751	1.000000	200045200	42380.137751	1.000000	1000200	42380.137751	1.000000	0	43016.290027	0.985211	0	
10	42611.141177	1.000000	749168100	42611.141177	1.000000	275061800	42611.141177	1.000000	0	42611.141177	1.000000	0	42611.141177	1.000000	0	
11	44033.582458	1.000000	8679830800	44033.582458	1.000000	2355537700	44511.511138	0.989263	0	44511.511138	0.989263	0	44511.511138	0.989263	0	
11	45045.306332	1.000000	8693066700	45045.306332	1.000000	1927445800	45045.306332	1.000000	0	45045.306332	1.000000	997100	46841.339086	0.961657	0	
11	41710.288022	1.000000	8682321200	41710.288022	1.000000	1567352000	41710.288022	1.000000	0	41710.288022	1.000000	1000200	41729.080195	0.999550	0	
11	54603.226152	1.000000	8661951800	54603.226152	1.000000	3515464800	54603.226152	1.000000	1000300	54603.226152	1.000000	0	54603.226152	1.000000	0	
11	45423.060715	1.000000	8677929900	45423.060715	1.000000	3286248800	46667.543515	0.973333	1999900	46753.027278	0.971553	999600	46667.543515	0.973333	0	
11	51781.512742	1.000000	8680742300	51781.512742	1.000000	1210953300	51781.512742	1.000000	8002100	51781.512742	1.000000	1000100	51995.193815	0.995890	0	
11	50588.713416	1.000000	8686643200	50588.713416	1.000000	2829393900	51589.109524	0.980608	0	51589.109524	0.980608	1000100	52821.621556	0.957727	0	
11	42847.286259	1.000000	8660872000	42847.286259	1.000000	1061332000	42847.286259	1.000000	1000700	42847.286259	1.000000	0	42847.286259	1.000000	0	
11	43094.640317	1.000000	8671528900	43094.640317	1.000000	1118262800	44603.647970	0.966169	1000300	44603.647970	0.966169	0	44609.384737	0.966044	0	
11	46916.349419	1.000000	8711989000	46916.349419	1.000000	1503763600	46916.349419	1.000000	0	46916.349419	1.000000	998000	49635.711632	0.945214	0	
11	42262.543906	1.000000	8792671900	42262.543906	1.000000	1344450100	42262.543906	1.000000	3000700	42262.543906	1.000000	1000100	42262.543906	1.000000	0	
11	44866.295445	1.000000	8719145500	44866.295445	1.000000	1293570000	47759.538917	0.939421	0	47759.538917	0.939421	1000300	47759.538917	0.939421	0	
11	52881.329823	1.000000	8762586000	52881.329823	1.000000	1724492200	55474.866532	0.953248	1000300	55474.866532	0.953248	0	55474.866532	0.953248	0	
11	41744.618166	1.000000	8908518800	41744.618166	1.000000	716846700	41744.618166	1.000000	2000400	41744.618166	1.000000	0	41995.963672	0.994015	0	
11	43140.011423	1.000000	8883435900	43140.011423	1.000000	3088995300	44273.470248	0.974399	1000000	44273.470248	0.974399	1000500	44273.470248	0.974399	0	
11	42148.507428	1.000000	8908007700	42148.507428	1.000000	869690600	42148.507428	1.000000	0	42148.507428	1.000000	0	42148.507428	1.000000	0	
11	53528.728926	1.000000	8920974300	53528.728926	1.000000	2226317100	54557.932227	0.981136	0	54557.932227	0.981136	0	54625.182390	0.979928	0	
11	44703.767049	1.000000	8875062500	44703.767049	1.000000	4070452900	44793.794564	0.997990	7470400	44793.794564	0.997990	2000600	44965.691417	0.994175	0	
11	52960.273157	1.000000	8898992400	52960.273157	1.000000	3533032700	52960.273157	1.000000	999000	52960.273157	1.000000	0	53795.327892	0.984477	0	
11	47058.548010	1.000000	8894961600	47058.548010	1.000000	1180999900	47352.669481	0.993789	0	47352.669481	0.993789	0	47352.669481	0.993789	0	
11	42336.893876	1.000000	8896528300	42336.893876	1.000000	959993500	42336.893876	1.000000	0	42336.893876	1.000000	0	42336.893876	1.000000	0	
11	50560.757882	1.000000	8889005800	50560.757882	1.000000	3657285600	50653.834270	0.998163	905100	50653.834270	0.998163	0	51253.212887	0.986490	0	
11	44278.461890	1.000000	8934376100	44278.461890	1.000000	1221481400	44278.461890	1.000000	998900	44278.461890	1.000000	0	44278.461890	1.000000	0	
11	58254.872405	1.000000	8964916200	58254.872405	1.000000	4053913300	58254.872405	1.000000	23017700	58254.872405	1.000000	4000700	58254.872405	1.000000	0	
11	47900.442732	1.000000	8913931000	47900.442732	1.000000	1686627700	47900.442732	1.000000	0	47900.442732	1.000000	999900	48127.915666	0.995274	0	
11	40152.667521	1.000000	9001492700	40152.667521	1.000000	917288900	40847.845977	0.982981	0	40847.845977	0.982981	999600	40847.845977	0.982981	0	
11	47662.993521	1.000000	8852912000	47662.993521	1.000000	2145904100	47662.993521	1.000000	0	47662.993521	1.000000	1000500	47662.993521	1.000000	0	
11	36328.082342	1.000000	8881372200	36328.082342	1.000000	911015900	36450.197781	0.996650	0	36450.197781	0.996650	0	36450.197781	0.996650	0	
11	34746.921161	1.000000	8938421000	34746.921161	1.000000	736072200	34746.921161	1.000000	0	34746.921161	1.000000	0	34746.921161	1.000000	0	
11	44325.110477	1.000000	8883882500	44325.110477	1.000000	4410235100	44325.110477	1.000000	22004900	44325.110477	1.000000	2001300	46736.633884	0.948402	0	
11	49368.200054	1.000000	8909900400	49368.200054	1.000000	979204100	49368.200054	1.000000	999500	49368.200054	1.000000	0	49368.200054	1.000000	0	
11	43925.000528	1.000000	8826341300	43925.000528	1.000000	768346200	43925.000528	1.000000	1000300	43925.000528	1.000000	0	43925.000528	1.000000	0	
11	46063.861396	1.000000	8822989800	46063.861396	1.000000	2166019000	46063.861396	1.000000	0	46063.861396	1.000000	999900	46063.861396	1.000000	0	
11	44829.670444	1.000000	8804637000	44829.670444	1.000000	2628633300	46308.954153	0.968056	0	46308.954153	0.968056	0	46778.768505	0.958334	0	
11	44287.601396	1.000000	8842946000	44287.601396	1.000000	1088973400	45275.902769	0.978172	0	45275.902769	0.978172	0	45275.902769	0.978172	0	
11	44941.007579	1.000000	8829243200	44941.007579	1.000000	1092517100	44941.007579	1.000000	1000300	44941.007579	1.000000	0	44941.007579	1.000000	0	
11	48792.305850	1.000000	8839879000	48792.305850	1.000000	1580148700	50672.261244	0.962900	999200	50672.261244	0.962900	0	52061.737055	0.937201	0	
11	45872.199815	1.000000	8829999100	45872.199815	1.000000	3473207000	46004.604072	0.997122	0	46004.604072	0.997122	0	47897.314492	0.957720	0	
11	43429.009257	1.000000	8873063000	43429.009257	1.000000	967785400	47768.512788	0.909156	1000100	47768.512788	0.909156	0	47768.512788	0.909156	0	
11	43703.396680	1.000000	8813024500	43703.396680	1.000000	2150669200	44371.021401	0.984954	2000500	44371.021401	0.984954	0	44371.021401	0.984954	0	
11	52215.252734	1.000000	8832266300	52215.252734	1.000000	1163581800	52215.252734	1.000000	0	52215.252734	1.000000	0	52215.252734	1.000000	0	
11	47558.792058	1.000000	8813216000	47558.792058	1.000000	887103700	47558.792058	1.000000	0	47558.792058	1.000000	0	48363.636559	0.983358	0	
11	47372.768271	1.000000	8833184500	47372.768271	1.000000	1141433900	47372.768271	1.000000	0	47372.768271	1.000000	0	47372.768271	1.000000	0	
11	42450.930823	1.000000	8826576500	42450.930823	1.000000	3738060100	42450.930823	1.000000	3999800	42450.930823	1.000000	1001500	42450.930823	1.000000	0	
11	43964.124303	1.000000	8898838300	43964.124303	1.000000	2799347700	44444.369922	0.989194	1000300	44444.369922	0.989194	1001700	44444.369922	0.989194	0	
11	49049.891060	1.000000	8824477900	49049.891060	1.000000	1357356000	49049.891060	1.000000	0	49049.891060	1.000000	0	49406.349797	0.992785	0	
11	48958.919963	1.000000	8806653400	48958.919963	1.000000	1390854800	51092.470100	0.958241	1001300	51092.470100	0.958241	0	51167.660813	0.956833	0	
11	41465.928054	1.000000	8815465500	41465.928054	1.000000	1365999000	41465.928054	1.000000	0	41465.928054	1.000000	0	41792.327782	0.992190	0	
11	37263.784337	1.000000	8813963300	37263.784337	1.000000	2179038600	37263.784337	1.000000	1991500	37263.784337	1.000000	1000200	37320.453100	0.998482	0	
11	49706.811240	1.000000	8821713600	49706.811240	1.000000	1264029000	49706.811240	1.000000	0	49706.811240	1.000000	0	49706.811240	1.000000	0	
11	44992.105180	1.000000	8809016900	44992.105180	1.000000	3221067000	44992.105180	1.000000	2001800	44992.105180	1.000000	0	46226.087048	0.973306	0	
11	45931.781182	1.000000	8845121800	45931.781182	1.000000	1636089500	47672.977369	0.963476	3999900	47672.977369	0.963476	1000700	47672.977369	0.963476	0	
11	42487.064848	1.000000	8806018700	42487.064848	1.000000	1674683200	42487.064848	1.000000	1000000	42487.064848	1.000000	0	43193.095027	0.983654	0	
11	43770.909986	1.000000	8822028600	43770.909986	1.000000	1712975200	46335.253366	0.944657	3001000	46335.253366	0.944657	0	46335.253366	0.944657	0	
11	41364.123373	1.000000	8813820700	41364.123373	1.000000	1904262000	41364.123373	1.000000	0	41364.123373	1.000000	0	41364.123373	1.000000	999400	
11	46083.704502	1.000000	8824458000	46083.704502	1.000000	1952360200	48545.466354	0.949290	999600	48545.466354	0.949290	0	48545.466354	0.949290	0	
11	46537.595903	1.000000	8818170400	46537.595903	1.000000	1461949600	46586.810527	0.998944	1000200	46586.810527	0.998944	0	47255.379665	0.984811	0	
11	43500.701242	1.000000	8810797900	43500.701242	1.000000	1019391300	43500.701242	1.000000	0	43500.701242	1.000000	0	44641.935050	0.974436	0	
11	47005.090435	1.000000	8814778100	47005.090435	1.000000	2969175300	47005.090435	1.000000	4992900	47005.090435	1.000000	1008400	50151.656427	0.937259	0	
11	46685.583697	1.000000	8839752400	46685.583697	1.000000	4233235200	46724.142696	0.999175	8003000	46724.142696	0.999175	1000500	47219.196077	0.988699	0	
11	45749.340042	1.000000	8865908100	45749.340042	1.000000	879966300	45749.340042	1.000000	0	45749.340042	1.000000	0	45749.340042	1.000000	0	
11	42200.199413	1.000000	8816880300	42200.199413	1.000000	515123100	42200.199413	1.000000	0	42200.199413	1.000000	0	42200.199413	1.000000	0	
11	49072.218493	1.000000	8816158600	49072.218493	1.000000	2452068900	49135.649630	0.998709	0	49135.649630	0.998709	0	49135.649630	0.998709	0	
11	39852.587997	1.000000	8831609000	39852.587997	1.000000	2348955800	42362.113203	0.940760	2000000	42362.113203	0.940760	0	43070.580105	0.925286	0	
11	45312.882269	1.000000	8833030800	45312.882269	1.000000	2762617700	45312.882269	1.000000	508700	45312.882269	1.000000	995400	45312.882269	1.000000	0	
11	34177.591449	1.000000	8820962500	34177.591449	1.000000	870433200	34177.591449	1.000000	0	34177.591449	1.000000	0	34206.165016	0.999165	999900	
11	37889.050893	1.000000	8823505500	37889.050893	1.000000	1015986700	37889.050893	1.000000	999300	37889.050893	1.000000	0	37889.050893	1.000000	0	
11	56721.116401	1.000000	8826679700	56721.116401	1.000000	1349317800	60253.803221	0.941370	995200	60253.803221	0.941370	0	61918.342240	0.916063	0	
11	38935.367920	1.000000	8820376900	38935.367920	1.000000	5001765800	40797.816322	0.954349	999400	40797.816322	0.954349	1000300	40842.202696	0.953312	0	
11	48534.014770	1.000000	8837150700	48534.014770	1.000000	1208654300	48534.014770	1.000000	0	48534.014770	1.000000	0	48534.014770	1.000000	0	
11	40998.675461	1.000000	8795124700	40998.675461	1.000000	3860944200	41218.838619	0.994659	1001500	41218.838619	0.994659	0	41218.838619	0.994659	0	
11	46084.500550	1.000000	8846111200	46084.500550	1.000000	2060770700	46084.500550	1.000000	10001300	46084.500550	1.000000	1000600	47270.944603	0.974901	0	
11	50167.357671	1.000000	8825086300	50167.357671	1.000000	2788208400	52133.617943	0.962284	0	52133.617943	0.962284	1000500	52133.617943	0.962284	0	
11	43628.426665	1.000000	8812421400	43628.426665	1.000000	1390614100	43789.497143	0.996322	3514000	43789.497143	0.996322	995200	44679.484141	0.976476	0	
11	45744.836970	1.000000	8833902700	45744.836970	1.000000	2640217300	45879.436199	0.997066	0	45879.436199	0.997066	0	45879.436199	0.997066	0	
11	45341.971201	1.000000	8824137900	45341.971201	1.000000	2430859800	45341.971201	1.000000	999400	45341.971201	1.000000	0	45341.971201	1.000000	0	
11	49436.482864	1.000000	8825001900	49436.482864	1.000000	2767349600	49671.561007	0.995267	3012900	49671.561007	0.995267	0	50259.075751	0.983633	0	
11	49602.750047	1.000000	8825889400	49602.750047	1.000000	3409969800	50977.800904	0.973026	2001900	50977.800904	0.973026	1999300	51027.802293	0.972073	0	
11	49889.096654	1.000000	8841730700	49889.096654	1.000000	2018490500	49938.173168	0.999017	0	49938.173168	0.999017	0	49938.173168	0.999017	0	
11	41932.802686	1.000000	8822664100	41932.802686	1.000000	1929893000	41932.802686	1.000000	0	41932.802686	1.000000	0	44240.197551	0.947844	0	
11	39196.790035	1.000000	8828084100	39196.790035	1.000000	1408487600	39196.790035	1.000000	0	39196.790035	1.000000	0	39196.790035	1.000000	0	
11	45181.255181	1.000000	8921504300	45181.255181	1.000000	1072493800	45181.255181	1.000000	0	45181.255181	1.000000	0	45181.255181	1.000000	0	
11	51166.150217	1.000000	8877513400	51166.150217	1.000000	2413246000	53251.751859	0.960835	998100	53251.751859	0.960835	1000200	53655.528288	0.953604	0	
11	41600.906460	1.000000	8836588700	41600.906460	1.000000	1340149300	41600.906460	1.000000	1000100	41600.906460	1.000000	0	41600.906460	1.000000	0	
11	45461.986531	1.000000	8821118800	45461.986531	1.000000	2365929300	47316.516079	0.960806	999500	47316.516079	0.960806	0	47316.516079	0.960806	0	
11	
