num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_weighted_edge_len	greedy_weighted_edge_perc	greedy_weighted_edge_nanos	
100	81917.572039	1.000000	3078800	81917.572039	1.000000	0	101082.675048	0.810402	1921900	
100	87124.804491	1.000000	2071600	88191.697595	0.987903	0	119653.675027	0.728141	2000700	
100	85423.706986	1.000000	2001000	85480.041038	0.999341	999800	111944.533720	0.763090	2000400	
100	85335.376626	1.000000	2000100	85493.349072	0.998152	0	98472.587377	0.866590	2000200	
100	86636.704564	1.000000	3085400	86820.146579	0.997887	0	107245.324325	0.807837	1916700	
100	78682.438501	1.000000	3002600	80175.893109	0.981373	0	116825.860098	0.673502	1999000	
100	86059.774643	1.000000	2000500	86059.774643	1.000000	999500	125601.772500	0.685180	2001100	
100	82019.499910	1.000000	3001200	82019.499910	1.000000	0	93186.320828	0.880167	2000200	
100	80599.121808	1.000000	2000200	80599.121808	1.000000	999900	117835.097359	0.683999	2000600	
100	80461.518212	1.000000	2000200	80461.518212	1.000000	1001300	107472.034651	0.748674	998900	
100	85316.155563	1.000000	3001000	85419.336232	0.998792	1000000	97608.490889	0.874065	2000800	
100	84485.439767	1.000000	3000700	84485.439767	1.000000	0	124396.866679	0.679161	1560800	
100	81242.722307	1.000000	2995600	81242.722307	1.000000	1000200	104292.505917	0.778989	1999900	
100	80017.791222	1.000000	2000000	80017.791222	1.000000	0	92413.671943	0.865865	2000500	
100	83926.879470	1.000000	3001400	83926.879470	1.000000	0	96915.399989	0.865981	2000200	
100	84280.769992	1.000000	3000700	84280.769992	1.000000	0	118116.232613	0.713541	2000300	
100	82777.130683	1.000000	3000800	82777.130683	1.000000	999800	127478.665913	0.649341	2000200	
100	83475.827266	1.000000	3000600	83496.253443	0.999755	0	122051.269678	0.683941	2000700	
100	86288.164869	1.000000	3001900	86288.164869	1.000000	0	120590.976987	0.715544	2000200	
100	83077.746150	1.000000	3000700	83077.746150	1.000000	1000500	97691.883261	0.850406	1999900	
100	79053.068423	1.000000	2000400	79053.068423	1.000000	1000000	98071.200697	0.806078	2000000	
100	84628.169334	1.000000	4001000	84628.169334	1.000000	0	121086.888938	0.698904	3001800	
100	82707.133801	1.000000	2999600	82707.133801	1.000000	0	127272.463812	0.649843	3001500	
100	82617.183018	1.000000	1999600	82627.622568	0.999874	0	114561.984218	0.721157	2001500	
100	80132.506058	1.000000	2000400	80132.506058	1.000000	0	97608.452094	0.820959	2001000	
100	90108.922319	1.000000	2000700	90481.982222	0.995877	1000300	109747.484227	0.821057	2000700	
100	85296.847003	1.000000	3000700	85296.847003	1.000000	0	109440.399110	0.779391	2002100	
100	84239.838796	1.000000	2998800	84239.838796	1.000000	0	115180.270527	0.731374	2000200	
100	84773.056240	1.000000	3000700	85239.359430	0.994529	0	110599.268701	0.766488	2000000	
100	82377.029708	1.000000	2000400	82377.029708	1.000000	1000300	110555.463290	0.745119	2001200	
100	83854.028135	1.000000	2000800	83854.028135	1.000000	999300	116168.862581	0.721829	2000500	
100	77048.168855	1.000000	2000600	77048.168855	1.000000	1000400	104890.655793	0.734557	2000400	
100	83187.465398	1.000000	2000400	83187.465398	1.000000	999800	98333.444679	0.845973	2000200	
100	83052.327804	1.000000	2001800	83052.327804	1.000000	0	109098.036730	0.761263	2999800	
100	84775.919940	1.000000	2001100	84775.919940	1.000000	999500	138850.714607	0.610554	2000600	
100	81577.190802	1.000000	2000500	84189.590757	0.968970	1001100	121604.815990	0.670838	1999100	
100	86163.933793	1.000000	3000100	86163.933793	1.000000	0	115920.655495	0.743301	2000500	
100	80431.056713	1.000000	2000600	80431.056713	1.000000	0	97075.800477	0.828539	2000300	
100	87739.919510	1.000000	2000600	87739.919510	1.000000	1000200	132472.992870	0.662323	2000100	
100	83162.184317	1.000000	3000800	84802.368078	0.980659	0	98518.423831	0.844128	2001700	
100	82489.647747	1.000000	2000100	82489.647747	1.000000	0	115611.134219	0.713510	2000000	
100	86561.772604	1.000000	3000300	86561.772604	1.000000	0	142821.779192	0.606082	2000900	
100	80931.443968	1.000000	3001100	81507.062214	0.992938	0	106444.687574	0.760315	2000500	
100	85441.454770	1.000000	3000000	87104.641320	0.980906	0	97704.217109	0.874491	2000900	
100	85568.612854	1.000000	3000400	85587.746456	0.999776	0	100017.435234	0.855537	2000500	
100	83189.961591	1.000000	2001100	83189.961591	1.000000	999900	110083.873952	0.755696	2001000	
100	81383.538771	1.000000	1999400	81383.538771	1.000000	1001000	155218.501037	0.524316	1999700	
100	80755.583997	1.000000	3000600	80755.583997	1.000000	0	100546.756773	0.803164	2001200	
100	82065.059366	1.000000	1999900	82065.059366	1.000000	0	94005.827413	0.872978	2000900	
100	86340.406617	1.000000	4000900	86340.406617	1.000000	0	106053.644950	0.814120	2000100	
100	88391.771070	1.000000	2000900	88391.771070	1.000000	999700	137815.367460	0.641378	2000600	
100	88266.617348	1.000000	3000600	88266.617348	1.000000	1000600	101697.863252	0.867930	2000400	
100	80091.410758	1.000000	3000400	80091.410758	1.000000	0	95689.038934	0.836997	2000800	
100	90118.622779	1.000000	3001000	90118.622779	1.000000	0	115419.255256	0.780794	1999700	
100	86501.789702	1.000000	2000400	86501.789702	1.000000	1000500	106753.086443	0.810298	2000200	
100	82016.409149	1.000000	3001900	82016.409149	1.000000	0	135223.698248	0.606524	1999100	
100	79808.817727	1.000000	3001700	81318.041657	0.981440	0	94035.038799	0.848714	1999700	
100	84144.944099	1.000000	3001000	85065.315164	0.989180	0	100785.459123	0.834892	3000700	
100	84802.366242	1.000000	3000000	85710.554612	0.989404	0	103108.916992	0.822454	2000800	
100	84281.658770	1.000000	2000200	84281.658770	1.000000	1000400	111514.201627	0.755793	1001700	
100	80951.542185	1.000000	2000800	80951.542185	1.000000	999900	108568.526391	0.745626	1000600	
100	83693.542959	1.000000	3000200	83693.542959	1.000000	0	101968.914549	0.820775	2000900	
100	91020.986865	1.000000	2000100	91103.711270	0.999092	1000000	101172.153296	0.899664	1000200	
100	81558.946616	1.000000	3001100	81558.946616	1.000000	1000700	104115.064597	0.783354	1000100	
200	118414.231484	1.000000	10002100	118414.231484	1.000000	1000200	200108.178076	0.591751	8001700	
200	121115.997916	1.000000	8001900	121115.997916	1.000000	1000200	205858.181371	0.588347	8001800	
200	115503.981537	1.000000	12002700	115503.981537	1.000000	2000900	185010.832868	0.624309	8001300	
200	117088.722339	1.000000	13003200	117088.722339	1.000000	999900	212503.243056	0.550997	8001800	
200	115764.953684	1.000000	11002600	116215.260363	0.996125	1000200	160851.070424	0.719703	8001800	
200	121795.357037	1.000000	11012300	122473.916643	0.994460	990800	187799.704704	0.648539	7001100	
200	119260.754624	1.000000	10002700	119260.754624	1.000000	999700	178568.640236	0.667871	7001600	
200	114143.557066	1.000000	10012100	114143.557066	1.000000	991600	156068.206534	0.731370	12002000	
200	120450.379013	1.000000	10001700	120450.379013	1.000000	1000400	168923.836821	0.713045	7002200	
200	117279.011266	1.000000	14002300	117380.165052	0.999138	1001000	175666.344068	0.667624	7000900	
200	121125.442033	1.000000	13003000	122181.908593	0.991353	1000100	154414.799018	0.784416	7002200	
200	119824.627965	1.000000	11003000	120620.386723	0.993403	1000100	153513.414077	0.780548	8001400	
200	112863.926424	1.000000	11002400	112863.926424	1.000000	1001400	171821.637779	0.656867	7000600	
200	118718.652949	1.000000	11002800	118718.652949	1.000000	1000300	166822.429302	0.711647	8001100	
200	119844.887210	1.000000	11002500	119844.887210	1.000000	1000200	142399.996345	0.841607	7001900	
200	118896.121602	1.000000	10002100	118896.121602	1.000000	1000100	174743.857139	0.680402	7001600	
200	116400.689140	1.000000	9002600	116400.689140	1.000000	0	164756.134834	0.706503	8001300	
200	117976.168965	1.000000	9003100	117976.168965	1.000000	1008900	153563.561309	0.768256	6001300	
200	120460.726866	1.000000	11002400	120460.726866	1.000000	1000300	180187.607812	0.668529	8001700	
200	115732.555019	1.000000	9002000	115736.720836	0.999964	1000200	162357.660948	0.712825	7001600	
200	120632.710320	1.000000	9005100	120632.710320	1.000000	997500	197457.629869	0.610930	8005000	
200	119302.765056	1.000000	6992400	119302.765056	1.000000	1000000	208773.986738	0.571445	7011000	
200	117200.404228	1.000000	11992700	117200.404228	1.000000	1010200	182756.618641	0.641292	8001900	
200	120902.511740	1.000000	13003200	121461.883939	0.995395	999800	213589.187372	0.566052	8992500	
200	121883.339739	1.000000	11012300	121883.339739	1.000000	991600	189089.658302	0.644580	8010300	
200	114670.848516	1.000000	11002400	114670.848516	1.000000	1000200	189184.660970	0.606132	8001800	
200	123809.697172	1.000000	13002900	123822.656269	0.999895	1000200	143429.484023	0.863210	7002000	
200	121115.414592	1.000000	10002000	121115.414592	1.000000	1000500	226474.197477	0.534787	8001600	
200	117993.187572	1.000000	11992800	117995.995266	0.999976	1000000	204576.034897	0.576769	7002100	
200	118339.209371	1.000000	13002500	118958.861264	0.994791	1062400	258212.419868	0.458302	7939600	
200	120656.384496	1.000000	10002900	120761.097727	0.999133	1000400	176838.235423	0.682298	8001200	
200	121552.924215	1.000000	9002500	121552.924215	1.000000	999600	166358.246647	0.730670	7001600	
200	121430.716729	1.000000	12003500	121430.716729	1.000000	999300	173137.276500	0.701355	7002600	
200	119480.876303	1.000000	10001300	119480.876303	1.000000	1000200	168085.116298	0.710836	8002400	
200	123092.499183	1.000000	10001600	123092.499183	1.000000	1000300	186655.525592	0.659463	8001400	
200	114649.251756	1.000000	11003300	114891.724102	0.997890	999800	159105.903240	0.720585	7001700	
200	117827.564105	1.000000	11002500	117951.506570	0.998949	999700	149852.078443	0.786292	7001500	
200	118433.776072	1.000000	10002300	118662.381611	0.998073	1000200	165384.532791	0.716112	9002900	
200	118183.945260	1.000000	7547800	118183.945260	1.000000	1000300	211002.144381	0.560108	8002400	
200	116493.341100	1.000000	9001600	116493.341100	1.000000	1000400	150345.864740	0.774836	7001900	
200	119730.716412	1.000000	15002800	119730.716412	1.000000	1000800	228662.674513	0.523613	8001500	
200	121081.926763	1.000000	10002400	121081.926763	1.000000	999300	160036.388471	0.756590	8002900	
200	120307.881928	1.000000	9001500	120307.881928	1.000000	1001000	170396.934483	0.706045	7001100	
200	114410.470292	1.000000	12003300	114410.470292	1.000000	1000300	176473.717401	0.648315	9001800	
200	119258.451423	1.000000	11002600	119258.451423	1.000000	1000400	151147.197035	0.789022	8001500	
200	120971.732436	1.000000	8001600	121068.200733	0.999203	1000100	145577.460254	0.830978	7001700	
200	115612.052231	1.000000	13002700	115668.289355	0.999514	1000300	185589.633975	0.622945	8002800	
200	119017.260734	1.000000	11002000	119017.260734	1.000000	999200	164946.291320	0.721552	7002000	
200	112290.993532	1.000000	11003000	112369.828182	0.999298	1000100	135596.753498	0.828124	7001300	
200	118436.931549	1.000000	12002700	118436.931549	1.000000	0	163371.725700	0.724954	8001800	
200	119250.201903	1.000000	12002500	119901.490146	0.994568	1000200	145553.184700	0.819290	8001400	
200	118370.460274	1.000000	11002800	118370.460274	1.000000	1000300	166962.619375	0.708964	7002100	
200	119000.652886	1.000000	14003100	119000.652886	1.000000	1000700	155039.232330	0.767552	8001300	
200	117803.891051	1.000000	8001800	117806.166671	0.999981	0	217874.875849	0.540695	9002000	
200	119473.537100	1.000000	11002300	119473.537100	1.000000	1000100	144512.283565	0.826736	9001300	
200	111526.212536	1.000000	13003100	111685.449383	0.998574	999700	193310.494134	0.576928	9001600	
200	116222.019407	1.000000	14003400	116222.019407	1.000000	1000200	162649.260902	0.714556	8002200	
200	119419.994190	1.000000	15004600	119468.654680	0.999593	1000400	152138.210649	0.784944	8000600	
200	120225.753004	1.000000	13003000	120225.753004	1.000000	1031300	150513.546085	0.798770	5971100	
200	122097.938430	1.000000	10001600	122376.614692	0.997723	1001000	181513.799635	0.672665	8001400	
200	118408.577177	1.000000	12003000	118408.577177	1.000000	999000	182305.525142	0.649506	8001900	
200	116349.542368	1.000000	8001300	116349.542368	1.000000	1000600	146352.202210	0.794997	7001300	
200	116670.355419	1.000000	10002500	116670.355419	1.000000	1000300	180066.931713	0.647928	7000700	
200	113558.499509	1.000000	10002100	113558.499509	1.000000	1000000	148348.949674	0.765482	7073900	
200	118696.630462	1.000000	10930200	118696.630462	1.000000	999700	160507.053426	0.739510	9002500	
200	118255.364373	1.000000	9001900	118255.364373	1.000000	999900	160827.187129	0.735295	8002100	
200	115708.023633	1.000000	12003500	115708.023633	1.000000	999100	144296.907253	0.801875	6002100	
200	123372.820948	1.000000	13003300	123518.145548	0.998823	999600	155364.255613	0.794088	7001100	
200	120711.893015	1.000000	15004300	120711.893015	1.000000	1000300	161829.431125	0.745921	8001300	
200	119426.472159	1.000000	15003400	119579.577417	0.998720	1000300	218674.019635	0.546139	8001700	
200	126161.115119	1.000000	11002000	126161.115119	1.000000	1000300	157821.634442	0.799390	7002100	
200	117610.010946	1.000000	14003100	118155.935771	0.995380	999700	180448.353144	0.651765	8002500	
200	119550.878833	1.000000	12001900	119550.878833	1.000000	1001100	151422.789209	0.789517	8001800	
200	119926.432574	1.000000	12002400	119926.432574	1.000000	1000300	191143.781525	0.627415	10002200	
200	114133.473107	1.000000	11001800	114133.473107	1.000000	1000400	169610.055261	0.672917	9002900	
200	118322.880490	1.000000	11002600	118322.880490	1.000000	999200	183139.527981	0.646081	8001700	
200	123988.366770	1.000000	14003900	124217.017957	0.998159	1000200	157491.466599	0.787270	7001600	
200	112613.375485	1.000000	11002100	112813.809386	0.998223	999800	193837.816003	0.580967	8001900	
200	121040.003105	1.000000	11002400	121040.003105	1.000000	1000600	181918.179390	0.665354	7001200	
200	118390.152414	1.000000	12002900	118527.137500	0.998844	1009800	188558.103339	0.627871	7001400	
200	119912.429284	1.000000	8001700	119912.429284	1.000000	1000300	149863.094490	0.800146	7001700	
200	113231.130085	1.000000	9002400	113234.464836	0.999971	999900	143628.043503	0.788364	6992700	
200	114532.258879	1.000000	8011500	114532.258879	1.000000	999300	161225.249102	0.710387	7001800	
200	120046.759640	1.000000	10002000	120046.759640	1.000000	1000300	157136.492436	0.763965	7001500	
200	114700.996305	1.000000	11993100	114700.996305	1.000000	0	166411.257704	0.689262	8001300	
200	117638.995995	1.000000	13003000	117741.740893	0.999127	1000300	197388.451700	0.595977	9001800	
200	124185.457481	1.000000	12003200	124477.661773	0.997653	1000300	178527.237529	0.695611	8002400	
200	119710.168932	1.000000	11537600	119710.168932	1.000000	0	166581.764710	0.718627	7996700	
200	120159.961756	1.000000	8002400	120159.961756	1.000000	1000200	141943.560286	0.846533	7001600	
200	118531.507018	1.000000	11003200	118810.746840	0.997650	1000200	168510.253058	0.703408	8001800	
200	119238.609706	1.000000	12002500	119250.449680	0.999901	1000500	224117.161818	0.532037	8000900	
200	117777.269906	1.000000	11003000	117777.269906	1.000000	1000200	168729.939897	0.698022	8002000	
200	116685.482135	1.000000	9001100	116685.482135	1.000000	1001100	165153.192682	0.706529	9001800	
200	116521.515008	1.000000	9002200	116573.734351	0.999552	1000100	151667.321040	0.768270	7001300	
200	122482.049933	1.000000	13002300	122482.049933	1.000000	1000300	190010.131079	0.644608	8001800	
200	118326.229819	1.000000	12003400	118326.229819	1.000000	1000900	217656.131549	0.543638	8001300	
200	119609.387996	1.000000	10001900	119609.387996	1.000000	1000300	205021.670895	0.583399	8001700	
200	120201.234420	1.000000	7001700	120581.128305	0.996849	1000100	177247.148372	0.678156	7001600	
200	116016.863149	1.000000	11002500	116016.863149	1.000000	1000000	153183.581835	0.757371	7001700	
200	113436.819397	1.000000	12002800	113465.834268	0.999744	1000200	148815.090484	0.762267	7001600	
300	146541.303633	1.000000	26005800	146541.303633	1.000000	2000500	202626.206150	0.723210	16003700	
300	149693.030678	1.000000	29005900	149940.039242	0.998353	2001100	233854.357442	0.640112	18003900	
300	151347.565511	1.000000	16003100	151347.565511	1.000000	2001500	274558.965301	0.551239	19003200	
300	143669.257827	1.000000	26005700	143716.781829	0.999669	2000900	194502.091155	0.738651	17004100	
300	147357.525081	1.000000	27006400	147390.204984	0.999778	2000200	222932.706377	0.660996	17003300	
300	145509.365522	1.000000	30006400	145745.881299	0.998377	2001100	244112.688817	0.596075	19004300	
300	149212.046073	1.000000	21004500	149860.075781	0.995676	2000900	264889.753563	0.563299	22004200	
300	140872.712958	1.000000	33007300	141242.319187	0.997383	2001100	286123.293315	0.492350	23005100	
300	148653.242219	1.000000	32007400	148653.242219	1.000000	3000000	211691.466455	0.702217	19004200	
300	148805.290211	1.000000	26006400	148805.290211	1.000000	1999800	260687.977659	0.570818	19004400	
300	146022.380304	1.000000	25006600	146022.380304	1.000000	1999700	197206.187912	0.740455	17003300	
300	144150.684482	1.000000	24005800	145304.091823	0.992062	2000300	209614.816963	0.687693	16003200	
300	149948.055858	1.000000	23005400	150140.156431	0.998721	2001200	206166.791771	0.727314	18003500	
300	143835.760711	1.000000	33007500	143835.760711	1.000000	2001000	197236.540213	0.729255	19003600	
300	150035.367801	1.000000	28006200	151092.330524	0.993005	2001000	206663.152691	0.725990	19003900	
300	147947.502149	1.000000	23006200	147947.502149	1.000000	999000	250842.388959	0.589803	19004500	
300	148740.329460	1.000000	19536800	148740.329460	1.000000	2000200	215525.931648	0.690127	18003800	
300	150449.906678	1.000000	24005900	150534.566399	0.999438	2000000	242510.573873	0.620385	18004100	
300	148103.038295	1.000000	27006400	148103.038295	1.000000	1999900	198384.226513	0.746546	17003900	
300	147959.001083	1.000000	28006200	147959.001083	1.000000	3001000	223775.961957	0.661193	18003900	
300	143914.925160	1.000000	27005900	143914.925160	1.000000	2000600	208847.752476	0.689090	18003900	
300	151487.569906	1.000000	26006700	151487.569906	1.000000	2000400	210317.604551	0.720280	17003500	
300	146746.425829	1.000000	28006200	146917.407978	0.998836	2000700	233572.530498	0.628269	17004000	
300	150691.241371	1.000000	27005200	150691.241371	1.000000	999700	211585.784633	0.712199	19013900	
300	146737.447470	1.000000	22995900	146737.447470	1.000000	3000700	233855.147273	0.627472	17003300	
300	149899.461281	1.000000	26015800	149899.461281	1.000000	2000100	233083.366103	0.643115	15994500	
300	145604.990471	1.000000	24004700	145628.494796	0.999839	2000300	210407.059497	0.692016	17003600	
300	146508.110800	1.000000	28007300	146622.867789	0.999217	2000400	228303.201144	0.641726	17003200	
300	146541.735212	1.000000	30007100	146645.841485	0.999290	2000400	225644.416683	0.649437	19004200	
300	138380.039417	1.000000	30006900	138431.291549	0.999630	2000300	253381.082145	0.546134	22004900	
300	149641.454033	1.000000	31040100	149641.454033	1.000000	1968200	327950.337420	0.456293	20004600	
300	147405.556776	1.000000	25005000	147415.434457	0.999933	999800	370171.209307	0.398209	21004500	
300	145742.111626	1.000000	24006200	146108.829926	0.997490	2000200	254643.557588	0.572338	19004400	
300	145589.395748	1.000000	24004500	145589.395748	1.000000	2000100	198083.587727	0.734990	17004900	
300	150986.797156	1.000000	24004700	150986.797156	1.000000	2000800	300563.305481	0.502346	18003700	
300	147059.912637	1.000000	27006800	147059.912637	1.000000	2000200	232629.584924	0.632163	18003700	
300	150828.505234	1.000000	23006000	151053.004660	0.998514	2000100	188656.309042	0.799488	17003700	
300	144595.904305	1.000000	20004100	144595.904305	1.000000	2000300	234085.820549	0.617705	20602100	
300	145716.167650	1.000000	26004800	145716.167650	1.000000	2000700	191498.751718	0.760925	17013300	
300	146761.882760	1.000000	33007600	146761.882760	1.000000	2000400	245072.449991	0.598851	17003700	
300	147140.347703	1.000000	33998100	147658.766754	0.996489	2000200	196768.252764	0.747785	18013700	
300	146373.685895	1.000000	31997500	146486.322025	0.999231	2000300	233167.175265	0.627763	17047300	
300	145819.691578	1.000000	20961500	145820.208832	0.999996	2000800	197791.257120	0.737240	16003500	
300	142224.387922	1.000000	20004100	142224.387922	1.000000	2000300	213365.538576	0.666576	20004600	
300	150005.604476	1.000000	23005400	150005.604476	1.000000	1999800	232355.449241	0.645587	17003700	
300	144078.396815	1.000000	29008300	144735.411301	0.995461	1999200	284717.118414	0.506041	20005300	
300	144298.245341	1.000000	21004300	144298.245341	1.000000	2000400	217943.719124	0.662089	17003600	
300	139287.144020	1.000000	26005700	139370.225292	0.999404	2026300	264060.517566	0.527482	19978600	
300	144357.919889	1.000000	19004200	144357.919889	1.000000	2000600	177677.174604	0.812473	15003700	
300	143329.577906	1.000000	20005100	143329.577906	1.000000	2000000	230262.242770	0.622462	19004200	
300	147349.276925	1.000000	28006500	147349.276925	1.000000	2000400	230910.859423	0.638122	18004300	
300	144775.814918	1.000000	39008200	144962.348976	0.998713	2075000	188661.997762	0.767382	18929100	
300	147769.009986	1.000000	26006800	147769.009986	1.000000	2000800	222000.510980	0.665625	16002900	
300	152403.054316	1.000000	22005000	152403.054316	1.000000	1000400	192793.189337	0.790500	19004100	
300	148083.914983	1.000000	22004800	148191.899061	0.999271	2001100	273142.065964	0.542150	19003700	
300	146688.875204	1.000000	27006400	146688.875204	1.000000	2000800	198299.434751	0.739734	16003200	
300	148927.179095	1.000000	25005600	148927.179095	1.000000	2000400	232458.489589	0.640661	18003700	
300	143223.123081	1.000000	21005000	143223.123081	1.000000	2000300	200086.043668	0.715808	18004000	
300	140835.741808	1.000000	37008300	141300.633314	0.996710	3001600	230428.499051	0.611191	21003800	
300	144916.522101	1.000000	31546200	144916.522101	1.000000	3001100	216733.539021	0.668639	22005100	
300	144370.995386	1.000000	34007900	144370.995386	1.000000	2999800	208035.633439	0.693972	18004300	
300	151892.567685	1.000000	26005600	151892.567685	1.000000	1999900	253467.406470	0.599259	19004800	
300	148174.945656	1.000000	21004600	148174.945656	1.000000	2000400	230146.896251	0.643828	18005100	
300	146909.163387	1.000000	29006100	147197.394313	0.998042	2000200	202318.213549	0.726129	17003600	
300	151811.458339	1.000000	21004700	151811.458339	1.000000	2000500	224244.214028	0.676992	19004300	
300	151241.332694	1.000000	19004200	151241.332694	1.000000	2000600	226013.108599	0.669171	17003700	
300	145953.866814	1.000000	25005600	145953.866814	1.000000	2000500	228978.833479	0.637412	16013100	
300	143063.969679	1.000000	24017400	143063.969679	1.000000	2988000	190787.281899	0.749861	17004900	
300	151358.963655	1.000000	28006400	151376.837747	0.999882	2009500	234298.632709	0.646009	19004100	
300	148893.188829	1.000000	25005600	149316.376235	0.997166	2000400	195594.856737	0.761233	19004400	
300	146726.005583	1.000000	25996200	146726.005583	1.000000	2001100	253202.075172	0.579482	20004200	
300	147511.231074	1.000000	19004600	147537.256026	0.999824	2000500	222409.237599	0.663242	18003300	
300	144903.828123	1.000000	27004900	144903.828123	1.000000	2000000	270477.212256	0.535734	18004100	
300	149513.687335	1.000000	32007300	149513.687335	1.000000	2000300	335740.742694	0.445325	21004800	
300	148263.646324	1.000000	25006100	148263.646324	1.000000	2000000	210548.408760	0.704178	17003900	
300	143758.628954	1.000000	30006400	144336.299485	0.995998	2000200	253112.394439	0.567964	19004200	
300	143911.973207	1.000000	30007200	143911.973207	1.000000	2000500	220194.439236	0.653568	18004100	
300	143206.765100	1.000000	30007600	143407.248932	0.998602	1999900	263985.369072	0.542480	18003700	
300	145140.269565	1.000000	24005500	145140.269565	1.000000	2000300	205415.162399	0.706570	18004000	
300	144420.574333	1.000000	20005300	144420.574333	1.000000	1999700	234361.142123	0.616231	18004300	
300	145517.150440	1.000000	21005000	145517.150440	1.000000	1999700	227713.707445	0.639036	18004200	
300	140674.535319	1.000000	25401000	140731.465801	0.999595	2080300	224518.646096	0.626561	17683800	
300	149079.180394	1.000000	25543800	149335.005770	0.998287	2000000	202996.908704	0.734391	17003900	
300	146806.125981	1.000000	26005900	146806.125981	1.000000	2001500	264063.961820	0.555949	22003700	
300	147021.746582	1.000000	34008100	147021.746582	1.000000	2000600	315619.534491	0.465820	22005000	
300	146291.523118	1.000000	38008400	146291.523118	1.000000	2000400	191089.840335	0.765564	18003700	
300	141868.348686	1.000000	25005500	141868.348686	1.000000	3001100	189331.413024	0.749312	18003800	
300	145532.459326	1.000000	27006400	145694.731567	0.998886	2000300	278364.099656	0.522813	18004100	
300	145323.754128	1.000000	26005900	145323.754128	1.000000	999800	216334.910097	0.671754	18004500	
300	146665.107166	1.000000	25004800	146665.107166	1.000000	1000200	221126.688037	0.663263	20004300	
300	147631.316503	1.000000	17048400	147631.316503	1.000000	2957800	204610.161541	0.721525	19002900	
300	146145.397697	1.000000	30007000	146151.069903	0.999961	2000700	226946.230946	0.643965	20004300	
300	142186.388512	1.000000	30006700	142394.042575	0.998542	2000500	201167.814937	0.706805	19004300	
300	148296.313987	1.000000	32007000	148296.313987	1.000000	3000700	272706.338776	0.543795	23004700	
300	151843.592921	1.000000	35008600	152049.806844	0.998644	3001300	220743.098288	0.687875	20003600	
300	145774.748755	1.000000	26006200	146062.348725	0.998031	2001100	224956.321403	0.648014	18004600	
300	142002.634265	1.000000	22004200	142002.634265	1.000000	2000000	243767.733526	0.582533	18003700	
300	146129.177907	1.000000	26006300	146129.177907	1.000000	2000500	372169.971510	0.392641	22004400	
300	145409.235264	1.000000	25005900	145695.951496	0.998032	2000200	201816.284001	0.720503	16003500	
300	147657.308541	1.000000	26005900	147657.308541	1.000000	2000900	259613.850556	0.568757	18003800	
400	167671.889088	1.000000	54011900	167671.889088	1.000000	3000700	266550.153795	0.629044	31539000	
400	168854.504537	1.000000	41009400	168854.504537	1.000000	3000500	318250.890922	0.530570	34007800	
400	169195.120664	1.000000	52011000	170145.192170	0.994416	4000700	281800.814846	0.600407	33007600	
400	170418.318924	1.000000	49011600	170466.947193	0.999715	3000400	329007.918044	0.517976	34008100	
400	171242.237247	1.000000	48011400	171242.237247	1.000000	3000800	231211.904502	0.740629	29006400	
400	175174.601542	1.000000	57012700	175174.601542	1.000000	3000800	270413.618042	0.647802	31005900	
400	166338.264595	1.000000	46010900	166338.264595	1.000000	4000300	258692.944734	0.642995	31007000	
400	169063.916251	1.000000	42009300	169193.086647	0.999237	3000500	234490.952250	0.720983	30006800	
400	173281.694138	1.000000	70016500	173808.373382	0.996970	3000400	267397.689008	0.648030	33033700	
400	170921.110362	1.000000	60988300	171016.456729	0.999442	2999700	235823.398798	0.724784	34007600	
400	166603.021676	1.000000	41010000	166603.021676	1.000000	2999300	223936.809685	0.743973	31007500	
400	168391.331732	1.000000	36009000	168391.331732	1.000000	3000400	228017.214126	0.738503	30005600	
400	168488.737039	1.000000	50011900	168488.737039	1.000000	3000500	229921.222653	0.732811	35007900	
400	164988.602015	1.000000	60013500	165022.721706	0.999793	4001000	273847.100431	0.602484	31006800	
400	164252.303996	1.000000	45010300	164252.303996	1.000000	4001600	257797.438693	0.637137	31006100	
400	169331.220662	1.000000	44010500	169331.220662	1.000000	4000700	233349.130714	0.725656	30007200	
400	166900.487148	1.000000	53011000	166900.487148	1.000000	3001400	246728.832044	0.676453	32007600	
400	168817.902042	1.000000	42008500	168817.902042	1.000000	3001200	215107.547444	0.784807	34016600	
400	168105.895805	1.000000	51002500	168105.895805	1.000000	4001000	245149.061586	0.685729	34006900	
400	170437.024803	1.000000	54013100	170437.024803	1.000000	4000800	291882.825637	0.583923	32007000	
400	165801.934485	1.000000	42008800	165801.934485	1.000000	3000600	276463.742599	0.599724	33017300	
400	168382.135471	1.000000	51670200	168382.135471	1.000000	3000300	227857.852526	0.738979	31007100	
400	172628.109412	1.000000	43008600	172628.109412	1.000000	3044000	236395.338776	0.730252	29963500	
400	171512.967144	1.000000	63014500	171515.954552	0.999983	3000300	292082.681083	0.587207	33007600	
400	173932.400519	1.000000	45576400	173932.400519	1.000000	3001000	318905.338432	0.545404	34007700	
400	169445.033892	1.000000	47009800	169445.033892	1.000000	3000300	262716.870126	0.644972	31007000	
400	168352.261247	1.000000	44011000	168454.466202	0.999393	2999900	246026.997692	0.684284	30007000	
400	170112.124729	1.000000	55012300	170112.124729	1.000000	3000600	260970.440063	0.651844	32007200	
