heap_mc_len	heap_mc_nanos	heap_mc_circuit	
43301.284114	444139700	[{"x":105.41185651105934,"y":9502.806975739251},{"x":2303.9681962986047,"y":5841.337074033511},{"x":1949.3013481163098,"y":4829.0089818152965},{"x":791.8004347169854,"y":3610.394951230756},{"x":79.00249435803477,"y":2031.2732735827967},{"x":1090.7315964209226,"y":3058.979076645089},{"x":2224.777946932307,"y":2980.6944720921188},{"x":3848.7530718719163,"y":3542.3212526658385},{"x":5363.358448750575,"y":2458.2793322497996},{"x":5320.212256636943,"y":587.3528895132091},{"x":6659.442783655925,"y":2906.385173209494},{"x":8427.241857604706,"y":2463.2877871535984},{"x":7628.376573456103,"y":3757.7764937936313},{"x":8084.3325559925015,"y":4419.280770529816},{"x":9245.629586353129,"y":6506.574308092272},{"x":9109.809298074844,"y":6788.9672951924995},{"x":7476.506636034293,"y":6351.984843555713},{"x":6704.8288506489625,"y":8702.228484185114},{"x":6269.105980465825,"y":7948.151569092546},{"x":5616.3823232852465,"y":5866.492084688503},{"x":4566.866236672087,"y":6512.977470398331},{"x":3986.8883681040156,"y":4899.342546207378},{"x":3303.4856098188316,"y":5918.884219576921},{"x":2892.1747291998345,"y":8061.898016838918},{"x":391.74202982121517,"y":9764.13340498126}]
40576.302437	46552200	[{"x":8977.586183037462,"y":1238.4000675142925},{"x":8529.32605171238,"y":3205.3545828811607},{"x":8704.731813648956,"y":4726.099270861989},{"x":7546.761503920273,"y":4784.997663644012},{"x":8409.90319510425,"y":8904.717630644645},{"x":7348.57242240795,"y":8213.822840027527},{"x":4941.170510956651,"y":9042.62207219788},{"x":3987.632603126812,"y":9604.219644457231},{"x":3977.9318620910626,"y":8826.583637780246},{"x":4126.52970883861,"y":7951.223317738741},{"x":3392.8727504528006,"y":8390.405014974378},{"x":3028.1296153071085,"y":8806.265214493184},{"x":805.7397399059954,"y":9400.080706144596},{"x":1131.8699137429196,"y":7213.897187037671},{"x":1698.198585025804,"y":5480.107225077001},{"x":2979.850056825867,"y":4841.59217506877},{"x":3293.2890899435474,"y":3137.5952276519515},{"x":2813.8680337041233,"y":2208.9310497697343},{"x":1463.6732286037231,"y":2873.7403574040227},{"x":1569.6198124213715,"y":1720.8548838541453},{"x":979.9063851002941,"y":433.45406869694364},{"x":2449.114498299866,"y":411.78980943396374},{"x":4197.9552890648165,"y":1931.6227823005197},{"x":5756.0974983428605,"y":1371.0813719174662},{"x":7665.3023431530055,"y":503.33423407477164}]
39850.022456	6104552200	[{"x":422.6873528021995,"y":9290.883249360546},{"x":1076.688509279054,"y":8699.894823968863},{"x":2497.6946355295513,"y":5681.108366396007},{"x":2601.266264425822,"y":4129.06863013628},{"x":3661.272948777565,"y":3595.6017623683656},{"x":5670.402224598424,"y":812.3965289737675},{"x":6596.186683629323,"y":323.2325684554728},{"x":7102.14833732045,"y":911.2412948370057},{"x":7529.031127324449,"y":2842.538677632313},{"x":6833.832741076057,"y":3340.4887946719296},{"x":7680.751344551179,"y":3678.8239495654334},{"x":8295.030659815855,"y":2856.457961424515},{"x":9447.713447365932,"y":2863.978510856279},{"x":8683.822138569534,"y":4085.9762606456834},{"x":9556.78472818922,"y":5275.192576713696},{"x":8850.487339099815,"y":8263.85832664288},{"x":5790.788909591952,"y":8839.065332880635},{"x":6180.480683731063,"y":6968.3725569738945},{"x":5817.347789080271,"y":5775.282048776739},{"x":5929.641979703111,"y":4845.1541828051395},{"x":5571.55090893052,"y":4429.641462814821},{"x":4034.355342519007,"y":5394.395797649258},{"x":2439.4360813784638,"y":8024.160307874161},{"x":2381.1367671529683,"y":8957.17914178605},{"x":1060.853682485561,"y":9556.164436288487}]
44323.593829	222016600	[{"x":1010.5744239523417,"y":9839.58050317622},{"x":464.68531753548524,"y":8900.785691038798},{"x":155.5328425973245,"y":8468.416709145626},{"x":120.82425047585195,"y":7935.372759455157},{"x":2709.250048658149,"y":6687.6749721737015},{"x":1857.140960187632,"y":5883.735495023713},{"x":864.0137865574958,"y":3859.6826164095373},{"x":133.19213142908384,"y":2422.1979554922877},{"x":3395.8756804882873,"y":3704.5649382927363},{"x":4264.0347929777845,"y":3068.655994321566},{"x":3658.5768951161294,"y":1811.5655677173838},{"x":4434.540429909006,"y":44.27545084479517},{"x":8156.890540381861,"y":41.173531686494975},{"x":6979.565295966709,"y":1129.115772465688},{"x":7252.751848479916,"y":2066.649203856295},{"x":7325.967657632277,"y":2692.6977307202333},{"x":7395.214937061808,"y":2774.18988545845},{"x":9901.353676982604,"y":2768.2095522538734},{"x":8970.610973640429,"y":5929.859008817869},{"x":7247.384199644727,"y":5289.600281363353},{"x":7180.591126998398,"y":4442.8532599657965},{"x":5788.261998423597,"y":5921.0400058670875},{"x":6794.6097974165095,"y":8150.575153165367},{"x":4757.701313511336,"y":7968.478886394504},{"x":3070.8756669453855,"y":9359.629523977339}]
41534.274978	2448066500	[{"x":238.63561803507568,"y":163.31823163101504},{"x":4497.964270081245,"y":231.39907064825152},{"x":4714.360260648572,"y":994.3377168699363},{"x":5033.301940464937,"y":1386.694249907633},{"x":8174.488042002972,"y":719.3918915278794},{"x":9406.997183983178,"y":670.5309795705307},{"x":7879.695478868547,"y":2152.415287542238},{"x":9925.94057540126,"y":5899.122116769237},{"x":9371.951931986647,"y":7139.7913110479585},{"x":8555.913488249254,"y":7541.674146378456},{"x":7112.993952701958,"y":8014.52077566697},{"x":5379.421570727333,"y":8920.265745598494},{"x":1516.3713715876404,"y":8132.348653449705},{"x":2437.463761702979,"y":6076.993370474493},{"x":3002.6177534481712,"y":5413.747257812875},{"x":3237.627885787365,"y":5264.409464983993},{"x":5421.918756181524,"y":6540.3062305685135},{"x":5503.2050648126,"y":6369.534935071447},{"x":4879.107413948443,"y":5554.556072223057},{"x":4455.112219851065,"y":4270.44151999667},{"x":2241.2784934853184,"y":3479.319654713483},{"x":2232.5131512582952,"y":2872.4180199868983},{"x":1897.489933779811,"y":1973.5037032065973},{"x":2118.857246741024,"y":1462.5331555999105},{"x":1263.2883606874918,"y":1415.404778361008}]
45175.694750	7123612200	[{"x":2009.8075157533085,"y":113.37530965963228},{"x":5407.712861707313,"y":732.5106598684206},{"x":7199.852483315033,"y":2108.917053778348},{"x":9568.455092844615,"y":2942.0784213263723},{"x":8410.676057181485,"y":5342.789173203926},{"x":9198.145477941465,"y":5966.991989358455},{"x":9162.989640113974,"y":9235.56500903339},{"x":7854.367508359755,"y":8897.971314371733},{"x":6215.01885732841,"y":8050.916156374144},{"x":5524.895900234178,"y":8261.604397308996},{"x":5693.958930611502,"y":7717.882826890547},{"x":6103.448314433056,"y":6957.1772288933735},{"x":5979.96868706431,"y":5909.380532487816},{"x":5920.860068935512,"y":5354.48099891733},{"x":5661.70462814411,"y":5103.899300596745},{"x":6534.580220207724,"y":3443.5383461197844},{"x":5125.641542119156,"y":3465.4696759071517},{"x":4873.390420878687,"y":3850.5553631328144},{"x":4865.9167637810015,"y":3953.5187283070936},{"x":4251.654406300428,"y":4060.811179870647},{"x":4819.923902683699,"y":6291.8280449476815},{"x":3923.7554277680497,"y":8365.693215284815},{"x":4101.941464327041,"y":9820.278333909502},{"x":367.1303059588811,"y":7591.2582074354705},{"x":2101.1687953923806,"y":3591.124491647169}]
43535.358940	5583744300	[{"x":9730.324110321953,"y":203.73585347258378},{"x":9849.92027098609,"y":589.4838071953692},{"x":7561.501183207235,"y":5228.968741467518},{"x":8105.634348862647,"y":5992.5658970172635},{"x":8735.312969787865,"y":7865.832832770897},{"x":7574.741721700564,"y":7103.4494455397735},{"x":6116.96876432769,"y":6119.473468263228},{"x":6211.454994135573,"y":6936.2098620247825},{"x":5895.5206887004915,"y":7330.516609064268},{"x":6167.095652971389,"y":8390.915986172444},{"x":6590.799980834829,"y":8939.027457721912},{"x":4295.785394635694,"y":8916.571995934928},{"x":1438.9358222181488,"y":8559.943797469226},{"x":1023.6595183902728,"y":4746.485620974043},{"x":1745.5679112591165,"y":4671.500745699322},{"x":1391.6927924943586,"y":3741.0442975127235},{"x":883.5833677454805,"y":3182.083018991733},{"x":1635.6853869590846,"y":1415.5956802962075},{"x":1675.7351874746862,"y":489.31294775943996},{"x":1542.4544874085627,"y":277.8939908397525},{"x":3695.5315765223986,"y":226.3043864824219},{"x":5483.375564568607,"y":949.9048196030972},{"x":5046.8810862454575,"y":2317.780360214603},{"x":3819.5558040006313,"y":3407.2562000011076},{"x":6068.463892046017,"y":3286.7646659438287}]
38665.097897	106034600	[{"x":9359.322652708544,"y":8215.472388756738},{"x":7047.601193178212,"y":7078.042920842029},{"x":5984.021587652649,"y":6298.922254080144},{"x":5837.13227588554,"y":7369.671707180822},{"x":6120.821988300667,"y":8110.764878047995},{"x":4592.560532173486,"y":9388.613225114426},{"x":2965.6279461955855,"y":9548.32669761429},{"x":4285.026062944468,"y":8042.525365467121},{"x":3068.556752510997,"y":7345.5391904482285},{"x":2700.2309197464424,"y":6600.927373287625},{"x":2726.1780709448262,"y":6050.146076861764},{"x":531.9966794947358,"y":4543.823342865764},{"x":701.3933436203415,"y":3610.327205362372},{"x":1810.3494144453064,"y":1304.3479269052336},{"x":2203.9895012177803,"y":922.0946060849167},{"x":3979.7786543882758,"y":1921.1976815264693},{"x":4531.621570077614,"y":3320.194519410098},{"x":5514.336714020739,"y":1252.5015369421315},{"x":5427.312177012842,"y":216.46230701038803},{"x":5728.7935946629395,"y":678.308160675403},{"x":6468.674693705822,"y":1015.3853290412369},{"x":8175.502747858653,"y":1489.3387653967732},{"x":8047.075614362975,"y":2550.960480559871},{"x":7291.291535374164,"y":2821.511104469447},{"x":8846.318920098429,"y":5296.563089450375}]
42613.140425	144124500	[{"x":6962.889118371625,"y":9805.226483648594},{"x":6284.961447824987,"y":8256.589922037247},{"x":3294.2523304735155,"y":8084.10249280237},{"x":1550.325675005577,"y":8139.962589305599},{"x":1227.095874091951,"y":7956.717865137936},{"x":2153.3304847033583,"y":5299.656883279173},{"x":2083.286724241046,"y":4912.968052130657},{"x":3264.541441527661,"y":4557.5527381289},{"x":4690.377314590369,"y":6089.802463362147},{"x":5595.357984033502,"y":5011.186854544899},{"x":4343.708754467031,"y":3375.9483993599183},{"x":3533.207315999639,"y":2613.459607006051},{"x":2265.3050648069993,"y":2815.6676322800527},{"x":1925.9812508991592,"y":2688.8691268498765},{"x":769.2296456316122,"y":1782.3307945450078},{"x":240.3981113668063,"y":199.57727721023645},{"x":2445.4287513010017,"y":79.51667913644442},{"x":3876.1977796188626,"y":966.2350914884962},{"x":5413.622536206445,"y":1073.0856954335309},{"x":5975.665620677218,"y":1162.2862898664612},{"x":7440.677680126485,"y":2391.577098545666},{"x":8679.187286035223,"y":1642.8567255994783},{"x":9295.888770261361,"y":788.1607366197065},{"x":8997.49262029779,"y":3020.7304038903253},{"x":8865.52620796114,"y":6075.898460559285}]
43172.476565	2750680600	[{"x":9274.20671960307,"y":324.4684782973806},{"x":7490.329778717456,"y":2660.30587738037},{"x":6653.147831485787,"y":3786.176631355119},{"x":9272.179502045785,"y":5447.834694296311},{"x":9448.945321365056,"y":7179.342435046409},{"x":7507.876573417974,"y":7558.622604079014},{"x":7007.635616052211,"y":8423.754917501694},{"x":7231.153901624554,"y":9619.979198920342},{"x":6440.0746411948,"y":8458.419356621831},{"x":5584.145896707116,"y":8346.985107437436},{"x":6213.042417552522,"y":7371.418624322936},{"x":6430.861832938084,"y":5468.119858778521},{"x":4834.882842790798,"y":4381.980140409857},{"x":2581.1113425746485,"y":4412.078339000588},{"x":1275.7265381723535,"y":5659.43734620742},{"x":552.1010589036388,"y":6862.525258250393},{"x":1047.3235470441696,"y":5270.713536503778},{"x":603.0096096362868,"y":3971.975563853261},{"x":211.58704836933697,"y":976.2303737958721},{"x":1058.0785804981988,"y":643.2877029447817},{"x":1554.5469662782189,"y":1221.7721001710538},{"x":3606.8595182756467,"y":396.8607313238995},{"x":4329.287759225359,"y":853.4933878180992},{"x":5942.942757057401,"y":2464.9733475251396},{"x":7106.498079365534,"y":1913.2275582008833}]
43879.916730	824031000	[{"x":65.89759442685006,"y":8657.731068125106},{"x":199.9770452569956,"y":6991.818326513876},{"x":1114.1128305869458,"y":6329.814443460738},{"x":3962.2280694901074,"y":5998.008621444718},{"x":3652.9032161268287,"y":4320.523040459816},{"x":2081.6233216863757,"y":3893.47213949473},{"x":1490.0803919390626,"y":4195.866789004331},{"x":1179.7326664711302,"y":4173.797218275261},{"x":321.7160997436024,"y":3556.963300397275},{"x":2751.105036680368,"y":2368.3506281129885},{"x":2890.9009587855944,"y":2308.151040435884},{"x":3747.244575689822,"y":286.0798014771516},{"x":4897.746221709562,"y":394.81996342922025},{"x":7160.72884394738,"y":504.9760543504687},{"x":9192.34944583138,"y":930.682033025366},{"x":8760.665874435394,"y":2019.7638993629382},{"x":7589.384072327952,"y":2029.8305803823212},{"x":7166.6852349604505,"y":3312.582447808469},{"x":9702.634533598502,"y":3831.1656328698027},{"x":7438.80914543493,"y":6414.639695073926},{"x":9343.331880180358,"y":7935.096826143272},{"x":8500.08425603029,"y":8559.516327023066},{"x":5404.090858486164,"y":8106.92211566856},{"x":2889.2721817696115,"y":9669.19428069441},{"x":807.5095079823751,"y":9004.131742672695}]
42671.344811	274218800	[{"x":324.64634913786506,"y":9731.4298818295},{"x":3289.5219129546804,"y":4768.046209278144},{"x":4233.555915443987,"y":5191.425516103134},{"x":5524.8574203512335,"y":3408.3184823401807},{"x":4822.504442398076,"y":3166.474349434028},{"x":3091.620006120282,"y":2065.8429955305137},{"x":2554.5000569967974,"y":66.31395684107426},{"x":5758.400269882973,"y":27.934705225490813},{"x":7182.536506354077,"y":860.5097894801221},{"x":7415.297185627316,"y":1203.168979105691},{"x":7066.981650923595,"y":1773.357242426287},{"x":9394.144935502096,"y":1349.9311956117094},{"x":8123.650212151517,"y":2507.505835721324},{"x":6268.267475212718,"y":3960.6119061757922},{"x":5815.817311674614,"y":5059.939693317437},{"x":5582.440350064839,"y":5240.6274526566385},{"x":6194.6725638813205,"y":6328.798713050209},{"x":6966.414373095092,"y":5488.776099332412},{"x":7222.9933434004115,"y":5207.6089745424515},{"x":7708.139150954113,"y":7305.064188296759},{"x":8214.107200421957,"y":8861.361030914024},{"x":7603.737724374449,"y":9440.212102820908},{"x":7266.3172993347835,"y":9641.002231303037},{"x":4544.965817307934,"y":8873.843417733957},{"x":4091.598980883975,"y":8933.768118453108}]
42084.868288	276694300	[{"x":826.1387902923087,"y":473.4563600802239},{"x":3776.260047458461,"y":2056.930232962961},{"x":4037.3120222414786,"y":1351.691876485879},{"x":6205.863921762231,"y":474.92333341986955},{"x":5113.224543662178,"y":1722.0377816610949},{"x":5426.4196472720105,"y":3470.188006170015},{"x":7413.687390277699,"y":5407.335865372962},{"x":8980.562639911363,"y":5386.3131887237005},{"x":9017.60494099734,"y":6153.4146951970215},{"x":8957.899926193737,"y":6809.233875578296},{"x":7718.874344146361,"y":9873.342692945142},{"x":5804.27477388858,"y":9503.911732055769},{"x":3816.733707524903,"y":9463.710662169087},{"x":3533.387074443238,"y":9029.265455274988},{"x":1975.0699222500543,"y":9534.47214196902},{"x":2843.0804382375977,"y":7041.463248054843},{"x":4218.959549783436,"y":6690.074105395266},{"x":3250.9895969728154,"y":6199.178777428173},{"x":612.4649769320803,"y":6157.652082793859},{"x":40.442661946275855,"y":6011.457210948641},{"x":1582.3964482625674,"y":4770.27671873455},{"x":2066.6849478238664,"y":4551.068476093564},{"x":2499.1945039896164,"y":4354.843161811931},{"x":2075.2399826717324,"y":3002.869571368654},{"x":643.7070818378378,"y":3275.830692151305}]
47789.860065	2063139500	[{"x":9868.326861840897,"y":9667.398903159701},{"x":8941.049225610084,"y":8511.0048267043},{"x":8540.261081927303,"y":8999.54470501575},{"x":7841.467303874337,"y":9523.744419679388},{"x":6320.567190354615,"y":9726.628618550083},{"x":2909.3625981191917,"y":9452.2459128537},{"x":1046.7058771910217,"y":9354.20518668787},{"x":2019.4222710023819,"y":6870.090807036598},{"x":529.5853613504187,"y":6128.316728103802},{"x":2404.961750273633,"y":5269.832997519657},{"x":3063.7081942589484,"y":6389.664407278805},{"x":4507.1362636365675,"y":5554.383497827406},{"x":5518.007395167994,"y":3428.960897573585},{"x":3687.9531864837395,"y":1642.5075065014073},{"x":1677.2275477655512,"y":2011.6810938579092},{"x":2476.2541352062008,"y":381.39724560809117},{"x":3247.516557587711,"y":372.9497580459989},{"x":4106.707500205494,"y":1108.6315654580767},{"x":8016.398523735782,"y":80.2323164345843},{"x":9282.208056497624,"y":3562.4378353199386},{"x":6800.516148448517,"y":4503.995422123822},{"x":7070.094483449315,"y":5721.57426600797},{"x":7749.148192649131,"y":5151.6486924274195},{"x":9542.351581230347,"y":6609.601204113123},{"x":9881.511728539506,"y":7998.352425042535}]
48017.523695	1559698200	[{"x":1651.6676321694827,"y":342.81748747154006},{"x":4827.2273527476555,"y":567.9906489190982},{"x":5495.380139091717,"y":782.9779497234757},{"x":8209.082265092347,"y":351.11829000518816},{"x":9937.316701663436,"y":3574.5741496154533},{"x":9913.288471766848,"y":3914.9977182744447},{"x":9516.405013640728,"y":6172.578893958587},{"x":8745.417271573695,"y":6511.475766716415},{"x":8704.686896180016,"y":6943.497352622349},{"x":9387.683437477006,"y":8002.039448180688},{"x":9538.331953611483,"y":9247.154694733183},{"x":9946.6695239876,"y":9882.068958433983},{"x":9600.570739419218,"y":9888.079986494937},{"x":6089.148151032328,"y":9031.08382792544},{"x":4312.248361417272,"y":7161.582710151326},{"x":1996.8730882667103,"y":9748.217454080253},{"x":1290.3774906832646,"y":7274.847782328382},{"x":631.5651271480322,"y":7393.310926112197},{"x":876.1893773428741,"y":5370.044428776437},{"x":2010.5324974231858,"y":4229.109128959237},{"x":3712.5682300426656,"y":4480.810221237449},{"x":4538.300529968969,"y":5176.873159910238},{"x":5638.759890637574,"y":6298.126133523188},{"x":7124.804607689669,"y":4223.043507749233},{"x":4968.0824377295485,"y":2419.049467079263}]
43471.460571	423698200	[{"x":9514.804949655248,"y":242.3496646214905},{"x":8817.917664049613,"y":1813.3097558544348},{"x":8453.29439589081,"y":1788.54459432367},{"x":6927.836578820077,"y":2948.762218268143},{"x":7153.296893007037,"y":4088.0908550660406},{"x":8051.613112880028,"y":3628.364212212025},{"x":8610.240492018816,"y":6765.2486496201855},{"x":7328.402588452485,"y":6973.196212995749},{"x":6875.882197218536,"y":6941.336662616785},{"x":7057.5270998818005,"y":9922.228133843091},{"x":6603.937236481282,"y":9374.523472332705},{"x":5277.698178246496,"y":8969.511857396434},{"x":4419.606505935217,"y":9068.061141136139},{"x":4328.759396649398,"y":9118.05353722758},{"x":2721.9262547845074,"y":8383.498448909668},{"x":263.5539546672644,"y":9484.078295477371},{"x":435.40832835153066,"y":8636.292103957765},{"x":2019.896472796577,"y":6633.499997229102},{"x":3723.8490156090284,"y":6718.908289794797},{"x":4182.035381448265,"y":6280.647083690583},{"x":2098.883966450929,"y":3053.494477536221},{"x":641.8761814114928,"y":757.5969331905391},{"x":2460.7045085489917,"y":557.6826555388373},{"x":3634.110352158465,"y":1586.5086098803893},{"x":4068.8183545323236,"y":1144.2074025059085}]
46501.867059	224586700	[{"x":9318.63132790523,"y":161.57802590366342},{"x":7377.005032340102,"y":2665.7452510720436},{"x":9343.411270796205,"y":3713.804017903516},{"x":9141.119392714898,"y":5120.305380876366},{"x":7551.8337183055055,"y":5712.257415221342},{"x":8703.1441827634,"y":8915.629082985255},{"x":9694.978843612183,"y":9486.038456622631},{"x":8105.338227535573,"y":9701.961397458279},{"x":6274.764496525931,"y":7679.894310241302},{"x":5934.767785167302,"y":8715.926950260668},{"x":2966.0354568353378,"y":9880.612472364697},{"x":950.7195754429765,"y":9143.816194212806},{"x":1923.086103346868,"y":8485.447991062696},{"x":1146.5727820623133,"y":6692.972507177901},{"x":613.8144582062247,"y":6012.110469997336},{"x":2150.0966793690677,"y":5987.167953831062},{"x":3479.8536343085366,"y":5719.593927801701},{"x":2106.698135126546,"y":4826.904116725673},{"x":1574.293967926617,"y":4623.036485782651},{"x":659.7595737861477,"y":2795.6451510102966},{"x":1834.325974461289,"y":2092.6221603728454},{"x":1734.8310290044726,"y":288.26384262737326},{"x":5797.406770882346,"y":1388.0430110355205},{"x":7386.992015170788,"y":960.6900983339564},{"x":7886.8155781979085,"y":8.436318458296746}]
37092.915575	147898000	[{"x":7874.297852138,"y":1080.8405154099048},{"x":8373.802858986937,"y":1558.536381820918},{"x":7284.025214714469,"y":1842.6981040970018},{"x":6800.602470821748,"y":4463.787215985323},{"x":8985.416714749092,"y":6370.473632435966},{"x":9906.942782555669,"y":6500.832713028054},{"x":8447.210391393386,"y":8169.291542180049},{"x":6848.611690108387,"y":9208.046376114698},{"x":7079.711909033661,"y":9678.108662989613},{"x":5649.468632924589,"y":9938.303059956546},{"x":5203.575005872466,"y":9629.193237081257},{"x":3195.3498094852025,"y":9002.790663634132},{"x":1746.6015553996967,"y":8170.243328517087},{"x":2299.7853774097975,"y":6511.801921464662},{"x":1834.0433038733315,"y":6344.539258963044},{"x":958.5558394014628,"y":5796.985172419046},{"x":615.4116564885111,"y":3986.439333832313},{"x":2424.7133673523913,"y":3027.873808674325},{"x":2683.6729778482345,"y":3618.104143227943},{"x":2954.2271459203766,"y":3532.6966818180767},{"x":3585.5949924200527,"y":4855.544437619481},{"x":4235.749228138424,"y":6456.29073948852},{"x":5317.252958700843,"y":3664.1118473528645},{"x":6328.850012989074,"y":1609.318503826969},{"x":7228.119273212283,"y":931.5503126946987}]
40259.879629	531020800	[{"x":8493.897317513562,"y":9360.352810677094},{"x":4696.567552135779,"y":8182.202253435024},{"x":1861.8223352522596,"y":8520.98876506699},{"x":1558.6666615599645,"y":8357.291844526375},{"x":1707.4591822616355,"y":6236.19540660046},{"x":684.7535832201876,"y":5699.612997775754},{"x":910.0842727481389,"y":3843.347913351517},{"x":10.375818276034945,"y":3531.038269173305},{"x":78.6614897676234,"y":2804.8056563426658},{"x":2666.2565814379545,"y":2358.020603852484},{"x":5424.023494553038,"y":425.42299381513146},{"x":5654.5059920215,"y":432.72818892353104},{"x":7723.725382972081,"y":2530.907462258228},{"x":6054.8537510714805,"y":2684.618990054954},{"x":5409.7616143130745,"y":3761.649532244416},{"x":3187.3831704065797,"y":5061.151914221666},{"x":4181.585142128213,"y":5509.188575007436},{"x":4499.230310648536,"y":6672.993922281532},{"x":5374.220220087743,"y":6350.942227268848},{"x":5619.67234117732,"y":5724.4025275308695},{"x":6349.785121466854,"y":5688.608773346185},{"x":6834.798392647888,"y":4306.2447419605905},{"x":7291.4054278521935,"y":5201.062112706421},{"x":7596.985732000264,"y":6110.955011086161},{"x":8449.110641346026,"y":7362.8363826804025}]
39920.793395	30009900	[{"x":9602.915651309511,"y":661.2043193897557},{"x":8429.329763534693,"y":4248.477673479541},{"x":7486.868355812808,"y":5447.827643269723},{"x":7979.592844065767,"y":6422.582597477198},{"x":8289.726916721605,"y":8118.113786599796},{"x":6893.114268140187,"y":7624.332754130027},{"x":5485.606173832645,"y":8609.584755042479},{"x":3848.1781042915077,"y":7145.553417803543},{"x":3038.2171983956146,"y":8270.948497909358},{"x":1768.5207927553322,"y":7759.522583491784},{"x":884.6388749610096,"y":7895.133206252482},{"x":722.8741770984533,"y":6909.433934559488},{"x":2052.359684252669,"y":4880.567273583},{"x":3127.517796259953,"y":4353.30425296148},{"x":3244.0019596099282,"y":4359.95745809736},{"x":4388.366601841996,"y":4717.0262339771725},{"x":4113.620735771685,"y":3776.518534761622},{"x":3423.811803049126,"y":3649.58566026976},{"x":1233.4721737241362,"y":2533.6907988196267},{"x":2892.4730671456346,"y":1779.94274870856},{"x":2585.1346649261986,"y":370.4225768864942},{"x":4948.3124920739,"y":719.5645102963971},{"x":5374.147043158256,"y":2559.940497162751},{"x":7053.185526922077,"y":1195.708003294612},{"x":8931.027910817376,"y":165.59735618533875}]
41462.869085	297182100	[{"x":9854.000977774038,"y":199.71620982112637},{"x":9726.117805842967,"y":1602.780998011824},{"x":8971.424936418669,"y":2322.531881534678},{"x":6960.293342203173,"y":2798.213710480964},{"x":6169.727234242965,"y":3201.5981561578174},{"x":5328.819051498514,"y":4750.783967082861},{"x":5289.975149854248,"y":6009.83585130495},{"x":6115.547427240973,"y":6485.723482696054},{"x":8271.242785086526,"y":6897.311013607391},{"x":9002.707523758025,"y":6550.811583576501},{"x":8401.65322442312,"y":5624.718898819586},{"x":7904.238751607355,"y":6882.975171483368},{"x":5337.146615332419,"y":9721.136507396915},{"x":1267.3658822824505,"y":8924.065153511197},{"x":346.0792240736799,"y":7312.900876460509},{"x":719.499697022251,"y":7017.937130463967},{"x":948.491644464886,"y":6556.199958201981},{"x":207.6912560132304,"y":5703.643547751412},{"x":1603.6679654575157,"y":5366.488268728663},{"x":4310.952766712935,"y":3889.804942365178},{"x":3621.6524608998457,"y":1113.5899901993453},{"x":5797.999292621028,"y":1616.1110239286506},{"x":6364.780496076058,"y":1326.9560306113794},{"x":6216.592192443616,"y":644.5233345001615},{"x":7339.355370741881,"y":202.5286666680326}]
38143.998892	45016900	[{"x":846.8216793853144,"y":9391.817327154338},{"x":190.88549481278375,"y":7694.029261329312},{"x":1613.4887589704774,"y":6022.132197684755},{"x":1518.8339875767529,"y":5721.444976020139},{"x":2157.0005043591905,"y":2443.9726687022594},{"x":3272.804625887393,"y":2585.8341101408523},{"x":3730.0547092712845,"y":2814.5809911963693},{"x":3651.604643103394,"y":1572.45146445014},{"x":4606.769815727717,"y":1565.041391242597},{"x":5020.7518988124375,"y":1081.729189868935},{"x":7069.308319650449,"y":10.15759155413493},{"x":8329.813816869282,"y":2274.532870917239},{"x":8787.943234659675,"y":3973.5015497326763},{"x":7901.831605683657,"y":4699.650264114812},{"x":6971.720344043426,"y":5259.057330054648},{"x":7145.804210327405,"y":5335.186109371224},{"x":9115.207449154228,"y":6190.8640486243885},{"x":9558.766739766532,"y":7934.309201313929},{"x":9038.13532899159,"y":7468.123165983847},{"x":8320.410468252427,"y":7526.363662120032},{"x":6098.491418420546,"y":9950.575492208065},{"x":5298.468852760242,"y":8925.540614172593},{"x":4964.616931623732,"y":8062.228640241163},{"x":4437.427993175074,"y":6642.247121773388},{"x":1388.2741486763734,"y":9027.091494372358}]
44612.618579	2277797800	[{"x":9939.950726785393,"y":7974.056577329542},{"x":5989.729838426424,"y":9606.618691496553},{"x":4466.495973764513,"y":8641.193834798958},{"x":3768.448714149858,"y":8876.356096786236},{"x":2424.7921129008305,"y":9526.20601524914},{"x":4316.2532387895335,"y":6505.539745046906},{"x":2105.836272103057,"y":6092.428062659185},{"x":1577.6553332540327,"y":6782.899970034399},{"x":51.75960311817072,"y":3826.4467474127755},{"x":440.4273418141216,"y":2621.689426502443},{"x":1711.8716339188456,"y":3122.3994835863946},{"x":1434.4197492526212,"y":1288.4026128527032},{"x":1064.3349185261065,"y":49.50709431780726},{"x":2909.6925829468755,"y":1726.1258022499337},{"x":4619.380770871421,"y":2330.3533755180288},{"x":6389.487946877585,"y":1478.2768546225975},{"x":7192.333312312316,"y":1299.2565161684054},{"x":8690.819703630646,"y":394.2260387320732},{"x":9128.025760055603,"y":1726.511182518691},{"x":8473.078475239754,"y":1849.9647912049697},{"x":8287.132171031051,"y":2373.3017766923435},{"x":9797.14576380693,"y":3364.7747166547415},{"x":7571.151986449053,"y":3723.232979925528},{"x":8709.22103969362,"y":5492.470833459294},{"x":9484.33492717988,"y":6192.068055208556}]
