heap_len	heap_nanos  heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
37572.925329	138993100	37572.925329	1.000000	999200	[{"x":8860.373243796914,"y":9385.490753548163},{"x":3171.78455973513,"y":8985.110845362167},{"x":1322.48673987397,"y":8679.722876103853},{"x":2.5430695691544667,"y":9345.099831843521},{"x":2348.1206138606,"y":4967.398475602909},{"x":2797.927372701126,"y":3988.899365154291},{"x":3317.615074343165,"y":4061.9342028141955},{"x":2903.297025403291,"y":2881.7964989537886},{"x":2279.703764454575,"y":2619.717022840376},{"x":1598.1325358745944,"y":3061.952460475667},{"x":109.01062138919934,"y":2216.8122696499267},{"x":164.17857446585788,"y":231.84735943981883},{"x":1479.0044632602544,"y":863.4115323940804},{"x":3023.696820861376,"y":475.28140797647467},{"x":5291.928545049852,"y":1774.404004265443},{"x":7214.486800761993,"y":7079.933199975678},{"x":8255.405342390832,"y":7758.488597560473},{"x":9660.182299504551,"y":8097.928250287206}]
38866.142903	1920023200	38866.142903	1.000000	12003900	[{"x":8631.476504184848,"y":9083.971532972575},{"x":8354.917203883906,"y":7198.788744976502},{"x":5513.636753270298,"y":6749.321698466356},{"x":5180.004571858305,"y":4956.030846142376},{"x":3923.757201307674,"y":4708.322333385626},{"x":3693.2229672996264,"y":5680.52887226243},{"x":22.568330788189677,"y":7927.606616872391},{"x":2432.2013651197126,"y":3094.978703780131},{"x":3079.7071500894194,"y":3070.81485014092},{"x":4045.0883617068066,"y":2266.972165074406},{"x":2467.7889228451572,"y":1390.7128230369797},{"x":2222.565764048326,"y":1226.5590549890203},{"x":1643.7957656756425,"y":1134.7532416632928},{"x":2612.230737786719,"y":86.30422218916806},{"x":7171.294033937668,"y":898.5877215463516},{"x":8104.245298824307,"y":2094.0734974949755},{"x":9722.814662924891,"y":3535.9106560579285},{"x":9867.385159086083,"y":7342.237357871839}]
40763.288121	703493300	40763.288121	1.000000	5001100	[{"x":1530.2160617241334,"y":9707.74374767033},{"x":2669.896295865736,"y":5024.5590306155345},{"x":3834.0687968407283,"y":3612.6246164318964},{"x":3646.129557112107,"y":2379.060197262715},{"x":1601.0669823249452,"y":2664.5852120311547},{"x":609.4007172119874,"y":314.1159490811149},{"x":4339.227351465913,"y":189.74561979263277},{"x":5231.8671308363755,"y":1561.6453315453773},{"x":6119.084414203693,"y":181.00872114927597},{"x":7869.968778362486,"y":2154.274255969703},{"x":8964.721420068117,"y":5455.68235687639},{"x":8321.073521129221,"y":6480.604147268608},{"x":8462.490553439622,"y":7186.435822155965},{"x":7628.9921936365035,"y":9611.233444173145},{"x":6306.923714606948,"y":6067.5351886181825},{"x":5489.647473650143,"y":5446.928815458252},{"x":4660.966415004753,"y":6412.535961560359},{"x":3379.114434033085,"y":7884.064827067064}]
38917.041119	2139611600	38917.041119	1.000000	20009000	[{"x":8871.638002552636,"y":133.1755834770974},{"x":7394.578862472563,"y":2364.924150833979},{"x":9350.474020228163,"y":4529.641153677286},{"x":6538.180385899448,"y":4485.843119395395},{"x":3370.2857439269874,"y":4912.494250714975},{"x":3633.930371288712,"y":6432.8342775418105},{"x":4273.712121210771,"y":7811.84142501298},{"x":4260.205115959523,"y":7907.825620538454},{"x":5896.329748453417,"y":8168.340278816805},{"x":5992.131566276779,"y":8698.763790405044},{"x":2836.775456147974,"y":9154.214914101358},{"x":1262.624361268263,"y":6977.870136451456},{"x":625.097203315757,"y":4022.1201733874263},{"x":108.79190309337235,"y":3830.469636475627},{"x":1341.1447790834786,"y":1985.2105964256953},{"x":1981.4560630055712,"y":869.3226278866462},{"x":2988.2281413778414,"y":2707.529215467112},{"x":5133.664958179143,"y":384.6516370741309}]
38137.601783	283856900	38137.601783	1.000000	1993300	[{"x":9788.241737352584,"y":8933.85203540646},{"x":7633.419941010658,"y":9420.653796817704},{"x":6262.482115771578,"y":9315.940883225172},{"x":4779.067284327411,"y":6960.052721308265},{"x":3194.495672814412,"y":6491.9018442846345},{"x":1009.8605672382803,"y":5262.746140147455},{"x":529.8004991219609,"y":2698.290943328356},{"x":191.2860297766838,"y":2235.5053765347366},{"x":366.2462776612195,"y":2162.670640877216},{"x":1434.120947364156,"y":641.4858290825173},{"x":2363.752263685751,"y":1329.4521513401164},{"x":4122.512458096935,"y":2787.3512957252674},{"x":5045.778863814418,"y":3807.460813781548},{"x":5338.668465101074,"y":442.3312927374485},{"x":8744.67269418803,"y":345.99996037927696},{"x":9076.169097005864,"y":3084.4783022243732},{"x":6785.413739779084,"y":4813.086203029429},{"x":9025.763647131977,"y":8361.130336719585}]
36810.975151	38009700	36810.975151	1.000000	2999700	[{"x":139.0175297163222,"y":8035.487247402991},{"x":618.7768677972107,"y":3397.979214150694},{"x":1049.3065700907673,"y":2728.4174336648553},{"x":4369.981056044656,"y":5259.9748035364355},{"x":4771.066905632163,"y":6443.425063955676},{"x":5767.874007750909,"y":3412.7023476582253},{"x":5136.676122599482,"y":1095.4450564996823},{"x":6414.22266740769,"y":2070.836212542745},{"x":7508.526064040438,"y":2589.5473742502763},{"x":9635.790072266163,"y":3278.812065202984},{"x":9595.974834291499,"y":4859.239165673032},{"x":9372.972208001618,"y":5017.967021409324},{"x":8993.527857290923,"y":8106.493091287155},{"x":9240.819958934933,"y":8372.464824811424},{"x":8179.616001769175,"y":9228.4976119489},{"x":6105.033515764248,"y":8846.463638827889},{"x":4385.034940755021,"y":9696.905340919431},{"x":3125.2308300619065,"y":9223.348588837718}]
35741.612580	553502500	35741.612580	1.000000	11489900	[{"x":6956.483073499785,"y":156.88108741739947},{"x":4039.3504513387884,"y":4342.7610486903},{"x":4563.842580249019,"y":4370.256292434419},{"x":5609.230969672426,"y":6263.512353250939},{"x":8133.342422523119,"y":6906.889625609416},{"x":6889.090761561971,"y":7481.172437606831},{"x":4652.126244937539,"y":9906.575591163957},{"x":2166.021353740061,"y":7588.404511768981},{"x":1792.2951196056345,"y":7295.989364033801},{"x":1301.7393058145972,"y":7909.436692931975},{"x":709.2707998194285,"y":7797.6770264276165},{"x":42.55870812289307,"y":5899.815532125739},{"x":1496.1864032034216,"y":6085.824920577265},{"x":1667.6056248567852,"y":4865.904211621809},{"x":747.0022911024247,"y":3693.328349502006},{"x":1064.3856651763022,"y":1200.7116175460008},{"x":1479.5359527725684,"y":115.15858677649776},{"x":3424.052201980483,"y":529.1812905691552}]
39486.807859	156859300	39486.807859	1.000000	1656100	[{"x":300.6537300521006,"y":9081.169167006796},{"x":670.2261297818205,"y":6761.952297769467},{"x":2013.1901263162085,"y":108.8142812903564},{"x":3249.6251979302774,"y":1268.615963754854},{"x":4180.234318675265,"y":270.7294785589349},{"x":8027.684676543696,"y":905.753766613825},{"x":9234.243699318875,"y":1214.951402685406},{"x":9862.718916600521,"y":1206.0937381813383},{"x":7485.84516020299,"y":3132.457689409269},{"x":6851.034958167888,"y":4192.366620173487},{"x":9025.478893931862,"y":8665.249827144575},{"x":9065.848594323688,"y":9074.041105860651},{"x":8213.052410685485,"y":9281.125799570573},{"x":6404.873516246626,"y":9493.203040171515},{"x":6114.56373556772,"y":7940.893739796021},{"x":5593.240425449322,"y":7296.922769323255},{"x":3343.432867188414,"y":6305.564173774558},{"x":1971.7251906392316,"y":6825.723733741397}]
33335.146408	13025475800	33335.146408	1.000000	19001700	[{"x":2902.91515749922,"y":479.4802987416727},{"x":3093.568108632482,"y":629.5398125567712},{"x":4398.17671436294,"y":4086.879328952797},{"x":6282.1052656779875,"y":5801.4814161434715},{"x":7883.656028947278,"y":5001.9157431523445},{"x":8703.92547883172,"y":5436.4227301969395},{"x":8417.960746192768,"y":5634.009978884291},{"x":8428.472709153564,"y":8987.22471610234},{"x":6791.892959143614,"y":6877.287506081291},{"x":6167.951007960526,"y":7031.588116347005},{"x":5521.615663917062,"y":8603.44280035373},{"x":3748.626526777265,"y":7092.6032624766585},{"x":2566.0370800715928,"y":8827.824641649275},{"x":2336.236604778231,"y":8610.499436475007},{"x":550.3473689442462,"y":8794.804795174006},{"x":1783.9176696086963,"y":6849.103959270419},{"x":2626.2788049281176,"y":3104.390118620304},{"x":2821.9816266112603,"y":2983.1443362438604}]
39543.958952	144059300	39543.958952	1.000000	2001900	[{"x":9404.201457753332,"y":9234.480401423605},{"x":4167.428844625097,"y":9648.819652517432},{"x":3335.454378395822,"y":7765.671804374643},{"x":2592.784894669633,"y":7555.170132896925},{"x":355.57011435430985,"y":9875.633820746687},{"x":1269.7334249383432,"y":7792.220792206491},{"x":965.9679045689005,"y":5464.178468038721},{"x":56.71352865866592,"y":3428.206739274387},{"x":1599.5072198327398,"y":2245.3390568105606},{"x":319.1352670521374,"y":487.8473681512222},{"x":3558.6189324087454,"y":376.15742444995124},{"x":3638.6672000204862,"y":2176.0766404037345},{"x":7068.520273809213,"y":3076.1017054968397},{"x":7317.24345515953,"y":2467.149237791245},{"x":7563.430718940277,"y":2667.524060323958},{"x":8554.858731824643,"y":4975.038267350857},{"x":7800.090084076939,"y":5291.912138298502},{"x":8758.728137569718,"y":8677.595207924438}]
40571.616469	12878568300	40571.616469	1.000000	20360100	[{"x":9560.629059155193,"y":9490.906578277434},{"x":7875.722831468263,"y":8513.645915444182},{"x":6642.906332568552,"y":6970.712042992072},{"x":7400.972513703977,"y":6595.033458642021},{"x":6371.672208549921,"y":4727.494112432695},{"x":3540.9206310882896,"y":4364.256511948286},{"x":2909.857319982145,"y":5468.280820117487},{"x":2036.2677567094781,"y":6344.006461185702},{"x":702.7439999927627,"y":8538.840726316204},{"x":207.11742584227707,"y":4360.086973373249},{"x":2653.381004935062,"y":4269.769779759172},{"x":2647.673012054129,"y":3341.25884950137},{"x":2217.063929454896,"y":1356.6182138403296},{"x":1835.1835735508664,"y":523.5233656059879},{"x":3917.2762410377804,"y":2061.153050158499},{"x":5918.573854998606,"y":404.97915460014434},{"x":8349.575002215703,"y":4058.3514756161967},{"x":8225.896562382895,"y":4961.787484304788}]
35491.043865	215580100	35491.043865	1.000000	3000600	[{"x":9630.462722802858,"y":8828.245534765949},{"x":2420.7786875205124,"y":9635.213480734828},{"x":2411.306939600626,"y":8142.749262742176},{"x":2624.733774298529,"y":5451.423536650849},{"x":2226.767637955172,"y":5289.429954433113},{"x":1532.3301967020673,"y":2583.1354333755476},{"x":2035.7173177114369,"y":1118.0130617967584},{"x":2258.667257059508,"y":620.670191877455},{"x":2578.2002365756803,"y":1898.7690521480667},{"x":3569.966380507977,"y":3934.6447993269035},{"x":4795.582366799613,"y":3237.149028627534},{"x":7548.264441889499,"y":3101.8792228718676},{"x":7640.579157639191,"y":1860.8051518128432},{"x":7700.357220534533,"y":1867.6615631381926},{"x":9623.426447700413,"y":3353.548197839055},{"x":9092.706569390311,"y":4965.929255119274},{"x":7890.628018911555,"y":6569.01886332992},{"x":9928.46262519704,"y":7611.177393780734}]
28712.297344	235947900	28712.297344	1.000000	999100	[{"x":9172.579996157674,"y":1104.4397859722148},{"x":9066.00644820218,"y":3156.6628662862477},{"x":6129.780235758903,"y":5129.271046850452},{"x":7012.465436560734,"y":6481.400302892942},{"x":5731.240383698168,"y":6811.784304005808},{"x":3191.0748769092556,"y":7984.915805698908},{"x":3696.1291562502415,"y":5543.914904511974},{"x":2141.9444500577597,"y":5791.33290315859},{"x":1945.2931118044944,"y":5514.0180998246615},{"x":749.5046204004143,"y":3772.1044088637796},{"x":2418.6119192849924,"y":2909.126195343309},{"x":3032.7885646949208,"y":2482.6381573357207},{"x":4444.426887837274,"y":2728.792580033711},{"x":5088.792800518915,"y":2598.5011062173635},{"x":5200.0653523305855,"y":2531.3698341936047},{"x":6811.537988798725,"y":2500.041044926089},{"x":7913.857872482023,"y":81.02778635585008},{"x":8086.726559318034,"y":606.4138692681782}]
39781.488611	34519200	39781.488611	1.000000	999800	[{"x":791.6289938803685,"y":370.5375567038681},{"x":2395.6556817931187,"y":1232.229865798766},{"x":2371.9275602081084,"y":3328.5026264362496},{"x":3452.1441622569887,"y":3568.037291589076},{"x":3831.388064958493,"y":3118.625888561015},{"x":9612.950389056301,"y":103.38952477871085},{"x":9883.094484658635,"y":495.13244069054315},{"x":7616.765220490584,"y":3783.1692856580935},{"x":8970.726852159109,"y":5247.812691161258},{"x":9424.1793232774,"y":5522.847707976079},{"x":9017.683849574982,"y":7263.657965976327},{"x":8273.171517030589,"y":7959.589778482797},{"x":7144.092500884542,"y":8907.057443312238},{"x":5473.949955862656,"y":8692.699935806872},{"x":5180.495648472372,"y":8563.383655986641},{"x":3254.123617737445,"y":8141.331462911372},{"x":1264.4011871587702,"y":9943.354847952458},{"x":207.6698136626348,"y":4136.205135564809}]
36836.467101	53962400	36836.467101	1.000000	2000100	[{"x":1590.1081116285009,"y":8813.659507267575},{"x":378.4393053973705,"y":4521.835527068722},{"x":2769.917100058077,"y":5282.589882356229},{"x":2668.6251846579585,"y":3842.5686716145765},{"x":2206.1808745444687,"y":2457.0262830852084},{"x":1905.452520505328,"y":1847.2399882257544},{"x":2196.6391758370364,"y":1953.698952748596},{"x":3846.181304231005,"y":1511.9201529668196},{"x":5331.536439941098,"y":3648.0098059688326},{"x":7578.041537166147,"y":963.9064008572785},{"x":9633.310424597563,"y":1806.7742881039312},{"x":9832.230409593512,"y":2743.086205565206},{"x":7828.332171814627,"y":3827.393859857472},{"x":7376.951316322437,"y":4890.20283104666},{"x":6809.301348026632,"y":5672.380284918723},{"x":8866.189163718753,"y":7880.090548244846},{"x":6325.282159855772,"y":8842.491930731443},{"x":3378.8971408349057,"y":9335.831027357584}]
34661.883178	5924031700	34661.883178	1.000000	26510400	[{"x":1732.2357757438092,"y":66.35401795620118},{"x":5070.838732554145,"y":2651.863805528787},{"x":4983.839225284242,"y":2806.752184048029},{"x":4952.885429018643,"y":3553.9512326610766},{"x":7024.7906650376635,"y":4454.926176219239},{"x":7877.682716573663,"y":2998.183652862296},{"x":8821.617438552663,"y":1692.570358176038},{"x":9488.416132210223,"y":4828.273751009763},{"x":8511.56951451007,"y":6876.349576284706},{"x":7786.14470301236,"y":6971.233887611143},{"x":8646.79208623639,"y":8622.84738570767},{"x":5127.150491382395,"y":9038.294913240155},{"x":6262.881322734659,"y":6266.392626278481},{"x":4920.614057183697,"y":4999.666200647465},{"x":3159.607247502613,"y":4967.684952077249},{"x":3770.0832862071443,"y":3753.1979435532135},{"x":2831.4453064706236,"y":3064.5269687435557},{"x":2510.9578815545974,"y":1635.1884630373004}]
37423.066042	150446800	37423.066042	1.000000	3000200	[{"x":9437.853211935842,"y":9378.392746967142},{"x":8105.318241708554,"y":9776.621469867072},{"x":7299.884634932558,"y":8211.1092416649},{"x":6964.492563037643,"y":8018.840029019451},{"x":2034.846381436014,"y":7942.4017728710905},{"x":1733.0867810776278,"y":6953.439933241032},{"x":3275.5422149146452,"y":4965.476093654553},{"x":4363.680070221536,"y":4390.734444623663},{"x":2603.4769105697524,"y":3455.102531914316},{"x":1725.581396110873,"y":1906.872448917502},{"x":2392.2630703854643,"y":587.4908247562377},{"x":2464.241255155904,"y":102.05551725228874},{"x":7515.016372411202,"y":802.4273833585139},{"x":8765.364028538435,"y":2864.937398083833},{"x":6240.255246797457,"y":3820.0073770685517},{"x":7214.810438715277,"y":5730.187705467751},{"x":8411.016770117669,"y":5369.648623070358},{"x":9347.646732900146,"y":5497.281784298695}]
34117.698237	335510000	34117.698237	1.000000	0	[{"x":976.6948309476093,"y":59.97312590155164},{"x":2790.776565867818,"y":1280.7515704547998},{"x":5727.029440869156,"y":2064.877121248391},{"x":8952.738474851898,"y":1040.0462257958786},{"x":9371.432819605083,"y":467.2426555750637},{"x":9335.793721431872,"y":1482.5776891677092},{"x":9107.22394452183,"y":3297.371284496306},{"x":9785.228263049052,"y":4881.284566188474},{"x":7180.84896364046,"y":7028.502815812368},{"x":6575.354591849409,"y":7657.699391053268},{"x":6761.260922334579,"y":9570.299419899482},{"x":6004.918651835636,"y":8915.846451883224},{"x":5279.816503418498,"y":7632.443274633234},{"x":5471.9574724213735,"y":6997.107439216499},{"x":3393.2118588177213,"y":2773.58272468071},{"x":3195.4440303137394,"y":3025.821206926498},{"x":1925.9160906604347,"y":3018.9234547651286},{"x":273.32061569045345,"y":2945.3915864566693}]
39324.747043	1046000200	39324.747043	1.000000	3000500	[{"x":965.7096104218102,"y":90.08570252972477},{"x":5709.000068209594,"y":1379.3807060654356},{"x":7328.879373158422,"y":579.4198457174676},{"x":6865.106670691012,"y":4899.848953368099},{"x":8927.511214530829,"y":7359.230057273632},{"x":8796.498628894997,"y":7810.992722329176},{"x":7233.324196454452,"y":8388.438826972522},{"x":6605.245419524061,"y":9524.601061712807},{"x":5069.0054091954125,"y":9174.959514692277},{"x":4574.604847052079,"y":7972.99013024681},{"x":3277.035158446744,"y":8927.7419803621},{"x":1667.9256177551683,"y":8895.767970261686},{"x":445.28249528634353,"y":9057.110061082822},{"x":1066.0404288750422,"y":7851.08023273949},{"x":2458.877824275334,"y":6779.38363350638},{"x":4322.650016108924,"y":6331.48934090177},{"x":5076.890261052323,"y":3964.1823776516044},{"x":333.62117996381534,"y":1204.0872203235206}]
35889.928057	87013100	35889.928057	1.000000	2471100	[{"x":50.73393309785582,"y":9746.958163078289},{"x":1453.319038520163,"y":7888.963258986711},{"x":3629.3657400577513,"y":5803.808204972486},{"x":4068.233746637521,"y":4897.949999043796},{"x":3544.5618530334095,"y":4320.667233796344},{"x":3323.852040982122,"y":4407.150987043247},{"x":1032.1209973306911,"y":1838.9543337383393},{"x":2795.9461525127795,"y":1786.5344115281146},{"x":2534.621774891314,"y":918.1636614402504},{"x":4234.009095462757,"y":348.3207052056378},{"x":5847.345687355444,"y":19.863315330864307},{"x":7355.339862178374,"y":2404.153803721847},{"x":8895.045456296693,"y":4137.575337314124},{"x":8037.300943274812,"y":5211.337500686925},{"x":8492.38969636052,"y":8291.66026040397},{"x":6419.332509942467,"y":9065.602044980755},{"x":6322.646292617548,"y":8523.015331083723},{"x":2130.2626206600844,"y":8572.02028973236}]
37487.364650	4827541900	37487.364650	1.000000	11997100	[{"x":781.34550311322,"y":9333.21903782208},{"x":1638.9269390918032,"y":7717.268938591278},{"x":2526.39248744676,"y":6889.929199048931},{"x":3677.7214112852716,"y":3927.7746248847484},{"x":1570.5952251658243,"y":2867.9631582455995},{"x":207.05902900408788,"y":2072.336239471936},{"x":2698.605023384836,"y":2015.520197225911},{"x":4980.105921812067,"y":1247.2025616988083},{"x":7033.355701245476,"y":1507.7298067492582},{"x":7174.453296256361,"y":1179.816579917121},{"x":7887.742313852488,"y":1777.1432492054735},{"x":8063.741135291332,"y":2628.921514228022},{"x":9756.81789658933,"y":3102.409061467985},{"x":7512.568284990983,"y":4865.578393032334},{"x":6358.9765930874155,"y":3424.0198230989677},{"x":6256.19741176787,"y":5066.3791731393785},{"x":6035.992973352419,"y":9618.661103927498},{"x":4041.1677532492567,"y":8660.798398537569}]
heap_len	heap_nanos	heap_mc_len	heap_mc_len_percent	heap_mc_nanos	heap_mc_circuit	
35743.978664	129353900	35743.978664	1.000000	19115400	[{"x":331.1085771077515,"y":9104.561443076878},{"x":565.4834389359028,"y":7411.428035746992},{"x":284.01728025366486,"y":4764.591206226404},{"x":1144.832211086536,"y":3554.6146917277915},{"x":578.7989767155854,"y":165.1248100102358},{"x":1781.8884903346038,"y":58.38002014474152},{"x":4727.172354078568,"y":833.3931852000399},{"x":7893.451807664953,"y":843.2534830853883},{"x":7928.652214818773,"y":666.9164658160894},{"x":8405.753402861556,"y":552.1161651961982},{"x":9430.619569626022,"y":348.0360281334402},{"x":9614.262514280852,"y":1784.8186865393575},{"x":9372.300095427918,"y":1982.9765647068953},{"x":8391.894667386803,"y":4195.41049396591},{"x":7241.876317294338,"y":3695.7113675133264},{"x":5537.033803808176,"y":2957.4041727455096},{"x":2085.8009450251216,"y":4792.558592552532},{"x":2219.0374692353403,"y":9015.109554431321}]
36598.797989	1466092100	36598.797989	1.000000	21673100	[{"x":9932.184053415804,"y":7342.6160552590945},{"x":8296.789138226399,"y":6306.282444817141},{"x":7279.317347688652,"y":5184.721612970853},{"x":5413.76675065283,"y":4576.965797980148},{"x":5246.909220961924,"y":3265.44373611384},{"x":3733.771454131582,"y":3905.1317722504564},{"x":3133.128610954717,"y":5131.622270020604},{"x":3845.044964325953,"y":5917.602810540441},{"x":345.06811692563355,"y":7495.82104794193},{"x":478.49912995348495,"y":5658.697256638209},{"x":900.465470565641,"y":5052.3176270810345},{"x":196.43163298027423,"y":2671.32828959599},{"x":681.9189884562386,"y":1005.0171190202398},{"x":1382.780609791588,"y":133.86889952578102},{"x":5140.926796533907,"y":604.1914150144119},{"x":5357.951030263624,"y":1152.3046206669571},{"x":5950.354042834389,"y":1300.025401144374},{"x":7647.064539204986,"y":528.3624988146541}]
33416.364044	112943900	33416.364044	1.000000	28930900	[{"x":7.467427327585966,"y":3846.9853374495483},{"x":744.5010456422098,"y":3224.949867031953},{"x":5202.441378467336,"y":241.13060275318736},{"x":7029.384266064561,"y":1871.1760061446807},{"x":7764.154485041335,"y":1368.7796297967213},{"x":9440.966799445569,"y":3597.930460251377},{"x":9703.722358179468,"y":6030.130332108096},{"x":8162.0694670587445,"y":7220.722776325696},{"x":7441.819349614492,"y":7888.823074658065},{"x":7453.179535527988,"y":6953.596584687473},{"x":5043.218871077732,"y":5255.481369502177},{"x":3789.8002660447237,"y":5704.857520972815},{"x":4423.211124689204,"y":7200.626470044089},{"x":3926.4491769214765,"y":8632.20331607384},{"x":3479.189080021167,"y":7696.714665639164},{"x":2880.8568941469493,"y":7375.100866806202},{"x":1390.0208603239153,"y":7412.293004415656},{"x":1327.5160097433577,"y":5536.716579361618}]
38096.119627	6167670900	38096.119627	1.000000	1037097600	[{"x":43.913936653680786,"y":8246.301940988054},{"x":1064.5331181870683,"y":7045.419558060793},{"x":1802.2952263495506,"y":6331.838696679123},{"x":2271.4820564638976,"y":4736.364476217767},{"x":1454.2343002131436,"y":2005.2055341419452},{"x":4625.737809286938,"y":3862.2141739467884},{"x":5462.423402697107,"y":993.0063250003913},{"x":7117.543605783982,"y":951.3581743778739},{"x":8318.595937249584,"y":3948.551214064464},{"x":9626.53798404624,"y":4158.1979654027655},{"x":8841.136325461988,"y":4791.450803466299},{"x":7901.100292135641,"y":6651.837079694082},{"x":9423.385935651448,"y":9226.277248789083},{"x":7686.199916226392,"y":8542.940359409022},{"x":7166.26923357434,"y":7529.793130522521},{"x":6486.656983968772,"y":7880.110752712666},{"x":5837.996132305776,"y":8248.661857217056},{"x":3860.9342936905373,"y":5934.24842397348}]
33705.602276	2378898800	33705.602276	1.000000	6327297400	[{"x":1067.4040265020233,"y":9912.772736975456},{"x":1142.2328649936169,"y":9644.9867609712},{"x":1109.9284536077241,"y":7841.406800617454},{"x":2107.1199923981035,"y":7814.601281522304},{"x":2978.7075526598487,"y":6247.430903413081},{"x":716.1754723040932,"y":4587.525792687888},{"x":2394.947899923892,"y":1350.0937903700612},{"x":5319.434856358422,"y":1921.6117908385856},{"x":9326.236723646369,"y":2762.0506671988205},{"x":9466.957789348175,"y":3953.449681673708},{"x":8241.011747735489,"y":4045.1323620014377},{"x":8116.339363034388,"y":4818.9005630857455},{"x":6286.545117468815,"y":4564.682856101793},{"x":6864.265973716669,"y":7125.94014840771},{"x":7255.60725790448,"y":7856.034096886958},{"x":6359.7777962705895,"y":7576.956333442006},{"x":6191.947976003506,"y":7849.602396649105},{"x":5851.394751868106,"y":8076.773782660956}]
37013.086057	539698200	37013.086057	1.000000	5001300	[{"x":9135.769153617293,"y":9472.81296977612},{"x":6555.528947994068,"y":9131.288544016037},{"x":5932.3894130117715,"y":9441.331444720514},{"x":4168.935460483236,"y":6883.480284350782},{"x":1898.9755046258915,"y":8026.80219833266},{"x":817.6256421644352,"y":7824.962487186733},{"x":81.0557239337863,"y":5459.662165511432},{"x":1223.8719155379406,"y":4634.859430701297},{"x":476.9195298183468,"y":3062.8639060190244},{"x":3488.987498731892,"y":1736.1533195746329},{"x":2984.6730215077255,"y":4542.264517536033},{"x":4284.723562815878,"y":4265.8265127008835},{"x":5069.221831625228,"y":5483.112585632448},{"x":5828.595008091161,"y":5146.308611200105},{"x":7718.541594042986,"y":3155.4514284700954},{"x":8370.908844073783,"y":2959.667682385479},{"x":9200.23723248258,"y":3938.2762978242977},{"x":7140.849000503245,"y":6321.817524072793}]
36527.429552	12045410000	36527.429552	1.000000	15899879300	[{"x":9687.65978191107,"y":1793.180149518976},{"x":7533.68171252031,"y":2957.633349118381},{"x":8272.189459956762,"y":5492.300200716936},{"x":8694.150592113041,"y":5964.21909968305},{"x":8174.655985951087,"y":6324.464443165368},{"x":7320.884862451694,"y":6753.9990740562125},{"x":8491.6512298069,"y":8394.394262921343},{"x":3771.0490417045135,"y":9424.503669426767},{"x":2378.1522122046504,"y":8814.023741269837},{"x":1398.7273073245426,"y":9197.309452492904},{"x":1891.4459999437163,"y":8621.045365197879},{"x":1957.9250427064435,"y":8559.784126194243},{"x":3944.7754634993457,"y":7482.63150022492},{"x":2730.025531202628,"y":5057.122685602495},{"x":2914.888227337065,"y":3457.627491742993},{"x":5085.824571994874,"y":3848.0246195416667},{"x":3859.7805136313045,"y":44.61234459075314},{"x":6934.197206206456,"y":1482.0827903953548}]
29333.844630	198045100	29333.844630	1.000000	17004200	[{"x":1658.7729317316193,"y":4714.0311366108435},{"x":4153.93776892026,"y":3373.4620060965685},{"x":4116.851603649118,"y":2607.227672576538},{"x":4908.478338978184,"y":1807.8275876585942},{"x":5523.291447109234,"y":1316.4026854382091},{"x":7362.155350147626,"y":1035.9775872756784},{"x":6871.40158999618,"y":2134.5726054411793},{"x":9608.13096290049,"y":4195.973889278794},{"x":9512.97777810862,"y":4606.554982912999},{"x":9849.64873946837,"y":4927.344744697598},{"x":9974.312226032578,"y":6282.942007824407},{"x":9551.987898358762,"y":6529.372337223955},{"x":9135.497015343346,"y":7507.447856002811},{"x":8916.386090018479,"y":8324.24149990477},{"x":7905.56355115346,"y":5629.009079551901},{"x":4692.101411006163,"y":5458.6769156893115},{"x":4218.94035834306,"y":7895.060453151059},{"x":3822.5059589033604,"y":7105.078431112616}]
34707.751089	3143884300	34707.751089	1.000000	27887700	[{"x":1447.5039497606626,"y":8635.777109866822},{"x":2501.360760488419,"y":6937.389821907122},{"x":3404.801789212055,"y":6374.421521254901},{"x":717.865107769106,"y":3195.1426057577596},{"x":3040.729423296703,"y":2805.226831880909},{"x":4118.611854274199,"y":1712.8593295707506},{"x":6202.91985454665,"y":522.9978911576475},{"x":6121.005027037685,"y":1104.2385441604672},{"x":6538.127409257477,"y":2135.95098094175},{"x":7202.499120945195,"y":1986.497855694845},{"x":8467.906935710796,"y":2750.526641104287},{"x":8307.663924158323,"y":2765.4007477873674},{"x":7891.958160669838,"y":3223.360308005959},{"x":5978.556311974648,"y":3507.206416883915},{"x":7791.1454703539475,"y":5987.442802948132},{"x":9390.48722501199,"y":8824.66560210567},{"x":6103.690590050379,"y":8682.964604183631},{"x":5225.130263315633,"y":9414.511522446766}]
