num_vertices	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_len	greedy_perc	greedy_nanos	
900	254180.071607	1.000000	267677900	254217.779242	0.999852	16003200	
900	253547.014535	1.000000	254110200	253547.014535	1.000000	15994000	
900	257553.089602	1.000000	258748000	257553.089602	1.000000	16003300	
900	258572.814299	1.000000	368804900	258700.435109	0.999507	18513200	
900	257230.369118	1.000000	299896700	257230.369118	1.000000	15511500	
900	254352.206571	1.000000	220591200	254400.682629	0.999809	15512100	
900	249929.292988	1.000000	257173500	249929.292988	1.000000	22018700	
900	253055.612108	1.000000	336579500	253055.612108	1.000000	21520100	
900	256458.201478	1.000000	217078700	256458.201478	1.000000	15008700	
900	259698.853451	1.000000	216624100	259698.853451	1.000000	15003500	
900	253013.248879	1.000000	237133000	253013.248879	1.000000	16003200	
900	254949.946261	1.000000	170185700	254949.946261	1.000000	17003800	
900	253985.365349	1.000000	205136500	253985.365349	1.000000	16003000	
900	260111.101279	1.000000	155143100	260111.101279	1.000000	15003400	
900	256576.394679	1.000000	344872200	256576.394679	1.000000	16324200	
900	257934.581061	1.000000	278694500	257934.581061	1.000000	15512100	
900	254816.244118	1.000000	256083200	254816.244118	1.000000	15509700	
900	262335.169443	1.000000	279581600	262335.169443	1.000000	16587100	
900	258053.036552	1.000000	287268500	258064.674602	0.999955	16004000	
900	258236.142679	1.000000	362199300	258279.615002	0.999832	17003500	
900	250599.101853	1.000000	330037500	250599.101853	1.000000	15015300	
900	251013.561608	1.000000	331154600	251013.561608	1.000000	16514800	
900	252226.992851	1.000000	298612700	252545.233273	0.998740	15002700	
900	254357.679439	1.000000	339208000	254410.310588	0.999793	15004100	
900	259268.590022	1.000000	234664800	259338.341461	0.999731	15004100	
900	256355.834907	1.000000	281304800	256355.834907	1.000000	16002800	
900	256763.159301	1.000000	299333500	257021.093480	0.998996	16003300	
900	259656.725485	1.000000	252195300	259664.591657	0.999970	15003900	
900	249242.592911	1.000000	334886100	249242.592911	1.000000	22029600	
900	257947.523562	1.000000	255387000	257947.523562	1.000000	17006300	
900	255367.521081	1.000000	273477800	255646.632729	0.998908	16004100	
900	256358.179053	1.000000	245136600	256358.179053	1.000000	16003500	
900	263114.354867	1.000000	329311900	263114.354867	1.000000	16890800	
900	256029.634261	1.000000	219764200	256029.634261	1.000000	22008700	
900	255446.277959	1.000000	311138100	255446.277959	1.000000	21004000	
900	254063.288855	1.000000	316202300	254063.288855	1.000000	16001900	
900	253558.999771	1.000000	298520000	253558.999771	1.000000	16002900	
900	252044.847060	1.000000	308132500	252044.847060	1.000000	15003600	
900	256977.887296	1.000000	253899100	256977.887296	1.000000	16003500	
900	254850.602500	1.000000	254135400	254850.602500	1.000000	16016600	
900	254235.877073	1.000000	312589700	254235.877073	1.000000	16003800	
900	254224.103217	1.000000	350286500	254388.195430	0.999355	15003100	
900	255224.555036	1.000000	282106700	255224.555036	1.000000	15003000	
900	247915.504393	1.000000	272298400	247915.504393	1.000000	16519700	
900	257492.785528	1.000000	270704100	257492.785528	1.000000	15003100	
900	259158.600067	1.000000	294564700	259158.600067	1.000000	16371600	
900	252635.426924	1.000000	292539200	252664.603447	0.999885	15003400	
900	247131.318617	1.000000	288909500	248116.854875	0.996028	16003900	
900	254686.919354	1.000000	292903200	254686.919354	1.000000	21005100	
900	256136.065030	1.000000	275255800	256219.464151	0.999675	16005900	
900	254630.972559	1.000000	270836600	254630.972559	1.000000	16006400	
900	249757.437925	1.000000	261053200	249757.437925	1.000000	15015200	
900	256374.708187	1.000000	342132900	256374.708187	1.000000	15008100	
900	253762.839856	1.000000	230854400	253950.911621	0.999259	15509500	
900	261106.399080	1.000000	254509100	261106.399080	1.000000	15003300	
900	248612.144181	1.000000	292942600	248612.144181	1.000000	16076900	
900	251396.541082	1.000000	357760500	251396.541082	1.000000	16004100	
1000	268301.580121	1.000000	346181500	268301.580121	1.000000	19006200	
1000	272753.419496	1.000000	362766300	272753.419496	1.000000	18003800	
1000	275245.622517	1.000000	398492600	275355.294443	0.999602	19007300	
1000	270192.177151	1.000000	384687000	270192.177151	1.000000	18511600	
1000	272880.082371	1.000000	319480800	272880.082371	1.000000	20004800	
1000	264757.312753	1.000000	369614600	264757.312753	1.000000	18597400	
1000	269310.777593	1.000000	295422700	269310.777593	1.000000	18510100	
1000	267841.094308	1.000000	359685200	268115.492377	0.998977	19511400	
1000	266769.235818	1.000000	321687000	266769.235818	1.000000	19072400	
1000	276913.686321	1.000000	373679300	276913.686321	1.000000	18004600	
1000	272197.308425	1.000000	335478100	272197.308425	1.000000	19003800	
1000	271202.118679	1.000000	332621200	271202.118679	1.000000	19296800	
1000	270381.253785	1.000000	355655600	270381.253785	1.000000	19016800	
1000	268427.163055	1.000000	437377300	268493.434569	0.999753	19003600	
1000	268331.209820	1.000000	284759500	268331.209820	1.000000	19017800	
1000	266445.568287	1.000000	268329300	266445.568287	1.000000	18519000	
1000	270299.577849	1.000000	349271600	270353.745162	0.999800	19014000	
1000	265805.322438	1.000000	311826900	265805.322438	1.000000	25005200	
1000	271527.198348	1.000000	465853300	271527.198348	1.000000	19004800	
1000	269698.807448	1.000000	343197000	269698.807448	1.000000	22562900	
1000	268862.384723	1.000000	399428000	268862.384723	1.000000	18749900	
1000	267280.902374	1.000000	354355000	267280.902374	1.000000	18994000	
1000	269257.538824	1.000000	332172900	269499.050484	0.999104	19004100	
1000	267749.776645	1.000000	355154100	267749.776645	1.000000	20513200	
1000	271960.020894	1.000000	331991100	271960.020894	1.000000	18003500	
1000	265691.791423	1.000000	293600200	265715.232187	0.999912	18005000	
1000	266070.093269	1.000000	368576600	266093.086837	0.999914	19002800	
1000	264419.628077	1.000000	475071600	264483.553807	0.999758	19003800	
1000	266255.248137	1.000000	407721500	266346.564737	0.999657	19091200	
1000	274616.591214	1.000000	319177700	274709.354148	0.999662	18030200	
1000	270895.409318	1.000000	339028800	271080.223493	0.999318	19008100	
1000	268448.107500	1.000000	374784600	268890.521347	0.998355	20004400	
1000	273877.753010	1.000000	265260000	273877.753010	1.000000	18511600	
1000	271240.706743	1.000000	324582400	271240.706743	1.000000	18523600	
1000	273928.521699	1.000000	327218400	273928.521699	1.000000	19009000	
1000	264667.446988	1.000000	388866400	264667.446988	1.000000	19515000	
1000	266429.321690	1.000000	301271100	266429.321690	1.000000	18660600	
1000	274221.205388	1.000000	341517900	274275.775634	0.999801	20018400	
1000	265416.646940	1.000000	367943600	265416.646940	1.000000	20004400	
1000	268132.151511	1.000000	321348500	268132.151511	1.000000	19004300	
1000	274499.773970	1.000000	343182200	274499.773970	1.000000	18518300	
1000	270128.889721	1.000000	420565500	270149.455713	0.999924	19525400	
1000	270248.301483	1.000000	437857000	270460.401561	0.999216	19003900	
1000	270364.934711	1.000000	385526600	270441.111003	0.999718	18510500	
1000	268040.111226	1.000000	298491900	268040.111226	1.000000	19529500	
1000	267823.894740	1.000000	315109800	267823.894740	1.000000	18003100	
1000	267224.232040	1.000000	370724200	267224.232040	1.000000	18926300	
1000	267604.282799	1.000000	338383100	267604.282799	1.000000	19007500	
1000	267027.726766	1.000000	343956300	267027.726766	1.000000	19008900	
1000	270105.724288	1.000000	327994100	270105.724288	1.000000	19005200	
1000	268469.156983	1.000000	372191200	268469.156983	1.000000	19009700	
1000	269963.349785	1.000000	399790100	269963.349785	1.000000	19510200	
1000	271866.303127	1.000000	261628000	271885.370156	0.999930	20622100	
1000	265966.973785	1.000000	345760500	265966.973785	1.000000	26005500	
1000	267650.099101	1.000000	356867400	267753.561519	0.999614	19009000	
1000	267687.654642	1.000000	411242900	268833.805020	0.995737	19003500	
1000	269076.406838	1.000000	302048400	269234.407765	0.999413	20027100	
1000	267736.887525	1.000000	376664800	267736.887525	1.000000	20005000	
1000	268744.535493	1.000000	351272200	268832.295864	0.999674	19003500	
1000	268773.258231	1.000000	328470500	268773.258231	1.000000	19004600	
1000	265662.381653	1.000000	380638200	265662.381653	1.000000	26099300	
1000	270133.373748	1.000000	395409000	270349.788931	0.999199	20512300	
1000	270393.418285	1.000000	406619700	270393.418285	1.000000	26010000	
1000	271811.925223	1.000000	395567300	271811.925223	1.000000	19008300	
1000	274247.048924	1.000000	373749700	274920.131700	0.997552	19003300	
1000	266626.150668	1.000000	402044200	266943.942505	0.998810	19004400	
1000	266818.049438	1.000000	375661100	266818.049438	1.000000	19006300	
1000	266887.544750	1.000000	337640000	266887.544750	1.000000	18928900	
1000	268966.619667	1.000000	401409400	268966.619667	1.000000	19004800	
1000	266678.981502	1.000000	368250000	266678.981502	1.000000	19004900	
1000	272585.139573	1.000000	357460900	272789.880875	0.999249	20005600	
1000	271232.945846	1.000000	328524800	271232.945846	1.000000	19003800	
1000	268671.386093	1.000000	330094900	268671.386093	1.000000	19619500	
1000	269716.154767	1.000000	353254100	269716.154767	1.000000	18523100	
1000	268921.037411	1.000000	418171600	268921.037411	1.000000	18510200	
1000	267562.061242	1.000000	362584600	267562.061242	1.000000	19017200	
1000	268985.408155	1.000000	406165400	269234.765813	0.999074	19521900	
1000	267406.035087	1.000000	362634000	267406.035087	1.000000	19005100	
1000	264438.305319	1.000000	346121400	264532.349875	0.999644	18542200	
1000	271784.016199	1.000000	369132700	271784.016199	1.000000	19004100	
1000	272681.333317	1.000000	359200100	272681.333317	1.000000	19008800	
1000	268237.644705	1.000000	337704800	268317.505406	0.999702	19007800	
1000	266771.108628	1.000000	405316900	266930.955311	0.999401	19004200	
1000	266829.587168	1.000000	390984700	267079.945230	0.999063	19004000	
1000	271862.402432	1.000000	317170600	271862.402432	1.000000	18510300	
1000	270820.627078	1.000000	359336700	270820.627078	1.000000	19005300	
1000	273031.911997	1.000000	376092200	273958.908422	0.996616	18004000	
1000	273524.177226	1.000000	411661600	273524.177226	1.000000	27021700	
1000	262704.017752	1.000000	254103100	262704.017752	1.000000	19007900	
1000	270215.668924	1.000000	384685900	270215.668924	1.000000	18527400	
1000	264435.013039	1.000000	391186400	264435.013039	1.000000	20007900	
1000	269896.959445	1.000000	457506800	269913.497521	0.999939	19004900	
1000	268255.661509	1.000000	296002900	268301.269411	0.999830	18511100	
1000	268152.484927	1.000000	320272600	268152.484927	1.000000	19021600	
1000	270851.240900	1.000000	254089300	270851.240900	1.000000	18511500	
1000	261776.867235	1.000000	396334200	261776.867235	1.000000	25538000	
1000	266766.506429	1.000000	250661000	266766.506429	1.000000	19016900	
1000	271088.423836	1.000000	454408000	271107.418554	0.999930	18558000	
1000	270834.340999	1.000000	356729400	270834.340999	1.000000	20008800	
1000	269449.539679	1.000000	336733200	269449.539679	1.000000	19377000	
1100	280408.839459	1.000000	394005100	280408.839459	1.000000	22004400	
1100	279802.145011	1.000000	429130700	279812.376232	0.999963	22508900	
1100	286443.435757	1.000000	481088400	286443.435757	1.000000	24010100	
1100	280162.128523	1.000000	398384900	280162.128523	1.000000	22007700	
1100	283595.149973	1.000000	440636300	283595.149973	1.000000	22800600	
1100	286324.836798	1.000000	448717500	286326.751266	0.999993	28013500	
1100	285829.262982	1.000000	391376600	285923.379194	0.999671	23510000	
1100	282689.788544	1.000000	470722400	282689.788544	1.000000	23018400	
1100	281295.997335	1.000000	498275200	281690.658744	0.998599	23019700	
1100	284958.694270	1.000000	504957900	284958.694270	1.000000	22805100	
1100	282104.790596	1.000000	413219100	282104.790596	1.000000	23006300	
1100	281976.638105	1.000000	552783400	281988.490108	0.999958	31022200	
1100	281266.474750	1.000000	486246500	281266.474750	1.000000	23005100	
1100	284812.953040	1.000000	406954800	284847.370854	0.999879	22515200	
1100	281185.969077	1.000000	424295800	281185.969077	1.000000	23021000	
1100	283006.644310	1.000000	279208500	283394.326356	0.998632	23032300	
1100	278611.789509	1.000000	414891700	278611.789509	1.000000	22997000	
1100	285425.695106	1.000000	395246900	285425.695106	1.000000	21830200	
1100	284775.591674	1.000000	426049600	284775.591674	1.000000	22514600	
1100	279999.522442	1.000000	481449900	280552.341655	0.998030	22020300	
1100	279421.331835	1.000000	395905100	279516.310123	0.999660	22520600	
1100	283716.349667	1.000000	476260100	283716.349667	1.000000	21999700	
1100	280343.467767	1.000000	409317400	280343.467767	1.000000	21675400	
1100	283422.559197	1.000000	532587800	283422.559197	1.000000	23207300	
1100	279233.238714	1.000000	510339700	279233.238714	1.000000	22970500	
1100	284243.685345	1.000000	584961600	285559.701031	0.995391	23543500	
1100	286887.606233	1.000000	497998200	286887.606233	1.000000	22689100	
1100	283567.441191	1.000000	421906000	283567.441191	1.000000	23515900	
1100	281210.712385	1.000000	401290900	281210.712385	1.000000	23029400	
1100	282526.736818	1.000000	503476400	282885.627794	0.998731	22485200	
1100	280654.890369	1.000000	520155500	280677.162596	0.999921	23005500	
1100	282868.339126	1.000000	382512200	282868.339126	1.000000	23005600	
1100	285616.926500	1.000000	391714600	285616.926500	1.000000	31249600	
1100	278854.906830	1.000000	453638600	278872.980360	0.999935	23535500	
1100	280549.310402	1.000000	418256600	280549.310402	1.000000	23005400	
1100	283327.981230	1.000000	449298900	283336.304501	0.999971	22924000	
1100	284596.453184	1.000000	413676700	284628.362791	0.999888	23010900	
1100	280766.415046	1.000000	431709400	280766.415046	1.000000	23003900	
1100	276372.019862	1.000000	440548600	276649.351600	0.998998	23004900	
1100	286759.401668	1.000000	446919900	286831.605504	0.999748	32514000	
1100	282483.117190	1.000000	367753500	282483.117190	1.000000	23512800	
1100	279162.737931	1.000000	456141000	279274.623878	0.999599	23008100	
1100	283334.852173	1.000000	308848700	283454.981797	0.999576	22423900	
1100	284621.122176	1.000000	523733200	284753.267587	0.999536	22294800	
1100	281239.253747	1.000000	493026700	281239.253747	1.000000	23018000	
1100	286434.817604	1.000000	543584800	286743.433139	0.998924	23008600	
1100	283070.637648	1.000000	484891300	283169.471609	0.999651	22542500	
1100	280980.166974	1.000000	398881800	281039.296183	0.999790	23008900	
1100	281322.822985	1.000000	236083500	281322.822985	1.000000	22512000	
1100	274480.166226	1.000000	363612400	274480.166226	1.000000	24002700	
1100	283880.576060	1.000000	462601700	283880.576060	1.000000	23015900	
1100	282083.238388	1.000000	479222000	282317.348557	0.999171	23347800	
1100	280901.332232	1.000000	487524700	280901.332232	1.000000	23007300	
1100	281763.733751	1.000000	431880000	281815.003459	0.999818	22537300	
1100	276656.408680	1.000000	419516100	276656.408680	1.000000	22018500	
1100	274676.502283	1.000000	499874000	274963.372654	0.998957	22293500	
1100	283115.503986	1.000000	384625900	283473.688004	0.998736	22569200	
1100	281344.770074	1.000000	383012300	281344.770074	1.000000	23011400	
1100	279316.154113	1.000000	409433200	279346.112191	0.999893	23578900	
1100	279261.139408	1.000000	457574500	279673.919187	0.998524	23427900	
1100	283284.050981	1.000000	349364700	283284.050981	1.000000	23007900	
1100	280548.006139	1.000000	438282700	280548.006139	1.000000	22981900	
1100	280249.760345	1.000000	566464500	281031.929581	0.997217	23512700	
1100	278491.420616	1.000000	496294000	278491.420616	1.000000	32001700	
1100	285889.533388	1.000000	505501900	285889.533388	1.000000	22003700	
1100	288672.719192	1.000000	333113600	289375.614824	0.997571	23006400	
1100	279290.248913	1.000000	718602600	279290.248913	1.000000	23514100	
1100	283173.712034	1.000000	434933200	283173.712034	1.000000	21512300	
1100	285394.148876	1.000000	525870200	285415.970077	0.999924	26512600	
1100	282192.199039	1.000000	338945100	282192.199039	1.000000	23008400	
1100	281716.886076	1.000000	475195600	281716.886076	1.000000	24006600	
1100	281656.708951	1.000000	407451900	281674.009614	0.999939	24513300	
1100	286752.196180	1.000000	439020300	286752.196180	1.000000	24004500	
1100	284849.194332	1.000000	424116200	284849.194332	1.000000	21511400	
1100	282320.321162	1.000000	452601600	282320.321162	1.000000	23515700	
1100	280495.927120	1.000000	378252500	280764.950765	0.999042	22008700	
1100	283672.617340	1.000000	431952700	283672.617340	1.000000	25022700	
1100	282385.212282	1.000000	453854700	282452.361096	0.999762	22891300	
1100	283387.637755	1.000000	477948900	283387.637755	1.000000	24009700	
1100	286046.758477	1.000000	457446900	286046.758477	1.000000	23005200	
1100	284701.265775	1.000000	470220600	284701.265775	1.000000	23525100	
1100	285954.747334	1.000000	360477000	285954.747334	1.000000	23523100	
1100	280908.392046	1.000000	498064400	281287.773847	0.998651	22007200	
1100	286240.060253	1.000000	406506400	286493.439395	0.999116	22510600	
1100	284990.531975	1.000000	440074100	284990.531975	1.000000	23021300	
1100	278227.937342	1.000000	331901100	278543.620759	0.998867	24007600	
1100	286455.991587	1.000000	500012900	286610.041692	0.999463	24015900	
1100	281989.564882	1.000000	420102500	282107.314014	0.999583	22520400	
1100	281736.202756	1.000000	451738300	281736.202756	1.000000	23004900	
1100	281915.331431	1.000000	386657600	281915.331431	1.000000	23008300	
1100	286084.350085	1.000000	473666400	286084.350085	1.000000	23010400	
1100	285134.331615	1.000000	373118300	285169.876759	0.999875	22538000	
1100	287594.951591	1.000000	439415300	287720.545090	0.999563	22007600	
1100	283147.464235	1.000000	456087200	283147.464235	1.000000	22008800	
1100	283157.766999	1.000000	344079500	283157.766999	1.000000	22004800	
1100	284777.880852	1.000000	552342900	284777.880852	1.000000	27516200	
1100	282512.211867	1.000000	295960300	282512.211867	1.000000	22996000	
1100	282947.148320	1.000000	312964700	282947.148320	1.000000	23016500	
1100	278680.437331	1.000000	471324600	278680.437331	1.000000	23512700	
1100	276712.469298	1.000000	403550500	276712.469298	1.000000	23004000	
1200	296532.070878	1.000000	651475000	296532.070878	1.000000	37519200	
1200	298257.628824	1.000000	548123100	298257.628824	1.000000	26909700	
1200	297521.618883	1.000000	452740800	297584.668470	0.999788	26539400	
1200	298512.952063	1.000000	477505800	298512.952063	1.000000	27006100	
1200	288884.991220	1.000000	628485200	288884.991220	1.000000	28005700	
1200	292229.036863	1.000000	431477700	292229.036863	1.000000	26820000	
1200	293484.456585	1.000000	517221700	293484.456585	1.000000	26005200	
1200	291159.071793	1.000000	424479100	291159.071793	1.000000	35511800	
1200	294964.317276	1.000000	473404000	294964.317276	1.000000	27006000	
1200	296900.613306	1.000000	549561000	296900.613306	1.000000	26010500	
1200	296524.087837	1.000000	459623900	296524.087837	1.000000	27526800	
1200	298297.028251	1.000000	425870400	298297.028251	1.000000	27006900	
1200	294537.812432	1.000000	596817600	294539.513084	0.999994	28010900	
1200	294264.120085	1.000000	579877300	294264.120085	1.000000	27034000	
1200	299028.582342	1.000000	610211700	299152.672575	0.999585	26764800	
1200	290526.534343	1.000000	629967000	290526.534343	1.000000	27006600	
1200	298188.415341	1.000000	565299800	298188.415341	1.000000	37007700	
1200	295052.562363	1.000000	607758600	295111.078971	0.999802	28117400	
1200	296468.977155	1.000000	504044500	296468.977155	1.000000	26928500	
1200	292055.218223	1.000000	463881400	292055.218223	1.000000	27196000	
1200	290677.737700	1.000000	441421800	290677.737700	1.000000	26514400	
1200	296653.032402	1.000000	493712500	296653.032402	1.000000	28514000	
1200	292011.311942	1.000000	365104300	292011.311942	1.000000	26513200	
1200	300094.374954	1.000000	546261300	300746.027876	0.997833	26005200	
1200	301228.117197	1.000000	720193400	301228.117197	1.000000	38519800	
1200	291954.260328	1.000000	628122100	291954.260328	1.000000	27022500	
1200	297068.395325	1.000000	490676600	297346.056145	0.999066	26005200	
1200	298120.082953	1.000000	484167500	298120.082953	1.000000	27005600	
1200	295767.070827	1.000000	483151600	295767.070827	1.000000	27005700	
1200	290210.503125	1.000000	361852700	290210.503125	1.000000	26187300	
1200	296588.434837	1.000000	467201900	296588.434837	1.000000	26996700	
1200	292433.019370	1.000000	459976300	292433.019370	1.000000	26005900	
1200	297639.832038	1.000000	619387500	297910.570488	0.999091	26355900	
1200	297433.900044	1.000000	601187700	297433.900044	1.000000	26005700	
1200	301332.485587	1.000000	422760900	301332.485587	1.000000	26537700	
1200	292989.550481	1.000000	625424700	293722.098515	0.997506	27009400	
1200	295172.944694	1.000000	476238800	295172.944694	1.000000	27535500	
1200	292944.897817	1.000000	564491200	292944.897817	1.000000	28006600	
1200	296902.585071	1.000000	543373700	296947.306949	0.999849	26997300	
1200	297626.733846	1.000000	576326400	297670.157647	0.999854	27515100	
1200	301836.752887	1.000000	368205000	301836.752887	1.000000	27517200	
1200	296404.250265	1.000000	536334900	296404.250265	1.000000	26514200	
1200	293163.746869	1.000000	503830600	293163.746869	1.000000	26227500	
1200	293879.149980	1.000000	565858800	294042.107173	0.999446	27657200	
1200	295434.127110	1.000000	436758200	295434.127110	1.000000	31527100	
1200	291735.051502	1.000000	498809500	291735.051502	1.000000	25538300	
1200	300210.304055	1.000000	470066600	300210.304055	1.000000	27522200	
1200	295158.846316	1.000000	630448400	295158.846316	1.000000	27007500	
1200	300780.541882	1.000000	489726500	300794.257905	0.999954	26007200	
1200	296282.479007	1.000000	681164800	296282.479007	1.000000	26506500	
1200	297507.146064	1.000000	792015100	297507.146064	1.000000	26005300	
1200	292191.689566	1.000000	542360100	292191.689566	1.000000	28012400	
1200	295758.403581	1.000000	576907900	295758.403581	1.000000	27513800	
1200	301057.013054	1.000000	441003400	301057.013054	1.000000	27006300	
1200	292785.676394	1.000000	558465200	292785.676394	1.000000	27006100	
1200	292285.385282	1.000000	510171300	292285.385282	1.000000	26654400	
1200	292750.364944	1.000000	693491100	293199.962665	0.998467	27517000	
1200	300744.654588	1.000000	538387800	300744.654588	1.000000	28005700	
1200	296629.488705	1.000000	531919300	296629.488705	1.000000	28006300	
1200	293153.665416	1.000000	668934700	293631.826646	0.998372	27006000	
1200	297627.402613	1.000000	547139700	297627.902964	0.999998	26775000	
1200	297866.894372	1.000000	686227000	297866.894372	1.000000	38513600	
1200	296236.901309	1.000000	480391200	296236.901309	1.000000	27006300	
1200	295993.630341	1.000000	558183300	296021.186675	0.999907	26006200	
1200	292421.712074	1.000000	626820700	292507.700596	0.999706	27005700	
1200	295882.964949	1.000000	502188300	295882.964949	1.000000	27008600	
1200	297550.392482	1.000000	666817400	297550.392482	1.000000	27535400	
1200	296888.966320	1.000000	526196600	296888.966320	1.000000	26017700	
1200	294459.871223	1.000000	485225400	294459.871223	1.000000	27006500	
1200	298819.342004	1.000000	570201800	298819.342004	1.000000	35008300	
1200	302275.798868	1.000000	498665000	302275.798868	1.000000	26020300	
1200	297256.038228	1.000000	550419100	297256.038228	1.000000	27006800	
1200	289156.921329	1.000000	469669500	289567.064966	0.998584	27009300	
1200	296685.945260	1.000000	358983300	296685.945260	1.000000	27026100	
1200	294242.051942	1.000000	398019500	294242.051942	1.000000	27006300	
1200	296823.244475	1.000000	556661000	296823.244475	1.000000	33516200	
1200	292327.203625	1.000000	595594900	292327.203625	1.000000	39009100	
1200	290737.137050	1.000000	624632800	290751.821472	0.999949	28516700	
1200	296520.737611	1.000000	475260700	296520.737611	1.000000	37011700	
1200	296126.708904	1.000000	559215600	296126.708904	1.000000	30006800	
1200	296568.996243	1.000000	452456700	296568.996243	1.000000	25885900	
1200	293142.684385	1.000000	524513000	293142.684385	1.000000	26005500	
1200	297031.298258	1.000000	700551100	297068.660924	0.999874	26008700	
1200	292444.582868	1.000000	581425800	292493.323189	0.999833	27527500	
1200	297730.205414	1.000000	441954900	297844.221910	0.999617	26007900	
1200	293335.455193	1.000000	545979200	293335.455193	1.000000	26005300	
1200	294382.579471	1.000000	569355000	294382.579471	1.000000	26006100	
1200	292859.174818	1.000000	527915900	292859.174818	1.000000	27006200	
1200	296471.188618	1.000000	406515500	296471.188618	1.000000	26514600	
1200	298171.150698	1.000000	581323200	298171.150698	1.000000	37012100	
1200	290984.052662	1.000000	515941100	290987.080431	0.999990	27005500	
1200	293073.316207	1.000000	568152800	293145.023037	0.999755	26860200	
1200	293925.286762	1.000000	434731000	293925.286762	1.000000	26729300	
1200	296144.935514	1.000000	429089700	296144.935514	1.000000	25535800	
1200	297130.968691	1.000000	432992200	297130.968691	1.000000	26534400	
1200	295517.861986	1.000000	473465600	295548.385732	0.999897	27008500	
1200	291912.090678	1.000000	490015900	291961.687498	0.999830	26032100	
1200	294774.502332	1.000000	464701000	294774.502332	1.000000	26526700	
1200	295921.527738	1.000000	583977500	295921.527738	1.000000	27006900	
1200	298405.312684	1.000000	640344500	298405.312684	1.000000	25871400	
1300	310467.015955	1.000000	525923400	311241.050254	0.997513	31755200	
1300	307019.614798	1.000000	887245100	307058.969238	0.999872	32011000	
1300	303977.290686	1.000000	435897500	303977.290686	1.000000	31564000	
1300	305959.251684	1.000000	428604200	305959.251684	1.000000	31010200	
1300	301759.727204	1.000000	669165800	301759.727204	1.000000	31055100	
1300	303771.125749	1.000000	773834900	303960.747998	0.999376	31004100	
1300	310102.497083	1.000000	568018700	310102.497083	1.000000	31244700	
1300	309920.193291	1.000000	627811100	309920.193291	1.000000	31529200	
1300	305585.809274	1.000000	516170700	305603.836761	0.999941	32344500	
1300	305757.553950	1.000000	543381400	305757.553950	1.000000	31409200	
1300	311981.383891	1.000000	705449700	312115.553025	0.999570	41982100	
1300	308862.952884	1.000000	522249400	308862.952884	1.000000	30561700	
1300	307472.291287	1.000000	664507300	307472.291287	1.000000	32009700	
1300	313207.052492	1.000000	708848400	313207.052492	1.000000	29870100	
1300	308537.006977	1.000000	631167700	308537.006977	1.000000	31550900	
1300	306693.647781	1.000000	562912100	306693.647781	1.000000	43525500	
1300	314651.616399	1.000000	541514100	314728.475941	0.999756	31947000	
1300	307096.559992	1.000000	564386800	307096.559992	1.000000	31006800	
1300	312326.264342	1.000000	448610400	312326.264342	1.000000	30006400	
1300	307181.534459	1.000000	526650600	307181.534459	1.000000	30975300	
1300	302749.066567	1.000000	610363300	302805.551425	0.999813	33007800	
1300	316062.283190	1.000000	671993300	316062.283190	1.000000	32007200	
1300	309395.012060	1.000000	642073300	309395.012060	1.000000	30921200	
1300	304642.719637	1.000000	457194900	304642.719637	1.000000	30795700	
1300	301642.976586	1.000000	645674900	301642.976586	1.000000	30552500	
1300	305853.061198	1.000000	608292000	305853.061198	1.000000	30477200	
1300	303852.495972	1.000000	657022100	303852.495972	1.000000	30525600	
1300	306773.398195	1.000000	656468700	306773.648382	0.999999	32010700	
1300	311256.040779	1.000000	716490700	311256.040779	1.000000	30009500	
1300	307603.987635	1.000000	506967600	307603.987635	1.000000	29940300	
1300	308221.895499	1.000000	569777300	308221.895499	1.000000	33186100	
1300	309064.939102	1.000000	610047500	309129.728087	0.999790	31902400	
1300	307875.160777	1.000000	639698800	307875.160777	1.000000	31514400	
1300	312393.150278	1.000000	605297700	312393.150278	1.000000	31600900	
1300	304911.099470	1.000000	497165900	304911.099470	1.000000	32007200	
1300	307359.799387	1.000000	670279400	307359.799387	1.000000	32171100	
1300	309046.244802	1.000000	801921100	309482.466492	0.998590	35549600	
1300	304723.675664	1.000000	667423200	305322.236403	0.998040	31028900	
1300	303809.373556	1.000000	718996500	303809.373556	1.000000	32207500	
1300	308172.785333	1.000000	608694700	308172.785333	1.000000	29980900	
1300	311248.788554	1.000000	715119600	311248.788554	1.000000	32011300	
1300	311018.222241	1.000000	568997200	311018.222241	1.000000	31007000	
1300	310795.117033	1.000000	496498300	310795.117033	1.000000	31473200	
1300	303468.754058	1.000000	671336200	303507.589182	0.999872	31517900	
1300	312580.522589	1.000000	776430500	312812.597103	0.999258	31331700	
1300	305541.668240	1.000000	702713200	305806.510997	0.999134	38755500	
1300	304744.284440	1.000000	635010500	304817.713181	0.999759	31515400	
1300	310911.263953	1.000000	679751700	310911.263953	1.000000	44008800	
1300	310052.459093	1.000000	543266000	310052.459093	1.000000	31364400	
1300	306706.859655	1.000000	372970600	306706.859655	1.000000	31006900	
1300	311853.650126	1.000000	785028400	311853.650126	1.000000	32007100	
1300	304448.341109	1.000000	582986500	304502.698982	0.999821	32006800	
1300	308070.261849	1.000000	951980700	308108.525629	0.999876	31519100	
1300	307055.853240	1.000000	536995600	307055.853240	1.000000	32006200	
