num_vertices	heap_mc_len	heap_mc_perc	heap_mc_nanos	greedy_len	greedy_perc	greedy_nanos	greedy_byedge_len	greedy_byedge_perc	greedy_byedge_nanos	greedy_withupdates_len	greedy_withupdates_perc	greedy_withupdates_nanos	greedy_byedge_withupdates_len	greedy_byedge_withupdates_perc	greedy_byedge_withupdates_nanos	
13	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	
13	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	
13	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	0	32837.726746	1.000000	1000500	
13	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	
13	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	
13	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	0	24752.918667	1.000000	999600	24752.918667	1.000000	0	
13	31203.513673	1.000000	0	31203.513673	1.000000	0	31203.513673	1.000000	0	31203.513673	1.000000	0	31203.513673	1.000000	0	
13	31203.513673	1.000000	1000900	31203.513673	1.000000	0	31203.513673	1.000000	0	31203.513673	1.000000	0	31203.513673	1.000000	0	
13	36366.293768	1.000000	0	36418.050883	0.998579	0	36418.050883	0.998579	0	36889.929541	0.985805	0	36418.050883	0.998579	0	
13	36366.293768	1.000000	0	36418.050883	0.998579	0	36418.050883	0.998579	0	36889.929541	0.985805	0	36418.050883	0.998579	999800	
13	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	
13	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	
13	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	
13	29549.781254	1.000000	1000500	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	29549.781254	1.000000	0	
13	37037.227532	1.000000	0	37382.195379	0.990772	0	37037.227532	1.000000	0	37436.137179	0.989344	0	37037.227532	1.000000	0	
13	37037.227532	1.000000	999700	37382.195379	0.990772	0	37037.227532	1.000000	0	37436.137179	0.989344	0	37037.227532	1.000000	0	
13	34548.566846	1.000000	0	34548.566846	1.000000	0	34548.566846	1.000000	0	34548.566846	1.000000	1000500	34548.566846	1.000000	0	
13	36611.132209	1.000000	2000800	36858.987600	0.993276	0	36697.457136	0.997648	0	36858.987600	0.993276	0	36697.457136	0.997648	0	
13	32977.751204	1.000000	999800	32977.751204	1.000000	0	32977.751204	1.000000	0	32977.751204	1.000000	0	32977.751204	1.000000	0	
13	31226.453155	1.000000	1000700	31226.453155	1.000000	0	31226.453155	1.000000	0	31226.453155	1.000000	0	31226.453155	1.000000	0	
13	33463.573031	1.000000	999500	33463.573031	1.000000	0	33463.573031	1.000000	0	33463.573031	1.000000	0	33463.573031	1.000000	0	
13	21105.704433	1.000000	0	21807.551993	0.967816	0	21778.748534	0.969096	0	22025.811737	0.958226	0	21778.748534	0.969096	0	
13	21105.704433	1.000000	0	21807.551993	0.967816	0	21778.748534	0.969096	0	22025.811737	0.958226	0	21778.748534	0.969096	0	
13	35549.449691	1.000000	0	35822.134482	0.992388	0	35549.449691	1.000000	0	35822.134482	0.992388	0	35549.449691	1.000000	0	
13	35549.449691	1.000000	0	35822.134482	0.992388	0	35549.449691	1.000000	0	35822.134482	0.992388	0	35549.449691	1.000000	0	
13	35549.449691	1.000000	999700	35822.134482	0.992388	0	35549.449691	1.000000	0	35822.134482	0.992388	0	35549.449691	1.000000	0	
13	31468.660652	1.000000	0	31512.857485	0.998597	0	31512.857485	0.998597	0	31645.968914	0.994397	0	31512.857485	0.998597	0	
13	31468.660652	1.000000	1000400	31512.857485	0.998597	0	31512.857485	0.998597	0	31645.968914	0.994397	0	31512.857485	0.998597	0	
13	34140.454500	1.000000	1000100	34377.611048	0.993101	0	34140.454500	1.000000	0	34711.115891	0.983560	0	34140.454500	1.000000	0	
13	32862.628564	1.000000	1000100	32862.628564	1.000000	0	32862.628564	1.000000	0	32862.628564	1.000000	0	32862.628564	1.000000	0	
13	30562.292900	1.000000	1000500	30782.459573	0.992848	0	30782.459573	0.992848	0	31253.520609	0.977883	0	30782.459573	0.992848	0	
13	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	0	
13	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	0	36086.551274	1.000000	1000600	
13	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	
13	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	
13	31754.875681	1.000000	1000700	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	31754.875681	1.000000	0	
13	29648.626932	1.000000	0	29963.625672	0.989487	0	29963.625672	0.989487	0	30601.450662	0.968863	0	29963.625672	0.989487	0	
13	29648.626932	1.000000	0	29963.625672	0.989487	0	29963.625672	0.989487	0	30601.450662	0.968863	0	29963.625672	0.989487	0	
13	29648.626932	1.000000	999700	29963.625672	0.989487	0	29963.625672	0.989487	0	30601.450662	0.968863	0	29963.625672	0.989487	0	
14	30640.319760	1.000000	0	30880.834704	0.992212	0	30640.319760	1.000000	0	30962.974621	0.989579	0	30640.319760	1.000000	0	
14	31479.097884	1.000000	1000100	31495.590936	0.999476	0	31495.590936	0.999476	0	32065.713441	0.981706	0	31495.590936	0.999476	0	
14	29493.458196	1.000000	0	29493.458196	1.000000	0	29493.458196	1.000000	0	29493.458196	1.000000	0	29493.458196	1.000000	0	
14	29493.458196	1.000000	0	29493.458196	1.000000	0	29493.458196	1.000000	0	29493.458196	1.000000	1000300	29493.458196	1.000000	0	
14	37869.389904	1.000000	0	39469.548470	0.959458	0	39469.548470	0.959458	0	39961.938254	0.947636	0	39469.548470	0.959458	1000300	
14	33283.948301	1.000000	0	33748.013526	0.986249	0	33283.948301	1.000000	0	33748.013526	0.986249	0	33283.948301	1.000000	0	
14	33283.948301	1.000000	1000500	33748.013526	0.986249	0	33283.948301	1.000000	0	33748.013526	0.986249	0	33283.948301	1.000000	0	
14	30902.969689	1.000000	0	30902.969689	1.000000	0	30902.969689	1.000000	999600	30902.969689	1.000000	0	30902.969689	1.000000	0	
14	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	
14	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	39075.136397	1.000000	0	
14	32356.668500	1.000000	0	33373.269430	0.969538	0	33373.269430	0.969538	0	33463.768324	0.966916	0	33373.269430	0.969538	0	
14	32356.668500	1.000000	0	33373.269430	0.969538	1000000	33373.269430	0.969538	0	33463.768324	0.966916	0	33373.269430	0.969538	0	
14	27414.338641	1.000000	0	28107.613671	0.975335	0	27414.338641	1.000000	0	29142.179567	0.940710	0	27414.338641	1.000000	0	
14	27414.338641	1.000000	0	28107.613671	0.975335	0	27414.338641	1.000000	1000800	29142.179567	0.940710	0	27414.338641	1.000000	0	
14	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	
14	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	
14	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	34076.427337	1.000000	0	
14	35139.954106	1.000000	998600	35139.954106	1.000000	0	35139.954106	1.000000	0	35139.954106	1.000000	0	35139.954106	1.000000	0	
14	32461.399299	1.000000	2001200	32533.073477	0.997797	0	32461.399299	1.000000	0	32545.740993	0.997409	0	32461.399299	1.000000	0	
14	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	
14	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	34745.056057	1.000000	0	
14	37806.852547	1.000000	0	38440.155695	0.983525	0	37806.852547	1.000000	0	38440.155695	0.983525	0	37806.852547	1.000000	0	
14	37806.852547	1.000000	0	38440.155695	0.983525	0	37806.852547	1.000000	0	38440.155695	0.983525	1000300	37806.852547	1.000000	0	
14	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	
14	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	
14	28277.924977	1.000000	999400	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	28277.924977	1.000000	0	
14	33390.256681	1.000000	0	33390.256681	1.000000	0	33390.256681	1.000000	0	33390.256681	1.000000	0	33390.256681	1.000000	1000900	
14	32906.308914	1.000000	0	32906.308914	1.000000	0	32906.308914	1.000000	0	32906.308914	1.000000	0	32906.308914	1.000000	0	
14	32906.308914	1.000000	999500	32906.308914	1.000000	0	32906.308914	1.000000	0	32906.308914	1.000000	0	32906.308914	1.000000	0	
14	35317.890522	1.000000	1000300	35317.890522	1.000000	0	35317.890522	1.000000	0	35317.890522	1.000000	0	35317.890522	1.000000	0	
14	40493.103080	1.000000	1000300	40493.103080	1.000000	0	40493.103080	1.000000	0	40493.103080	1.000000	0	40493.103080	1.000000	0	
14	32232.159768	1.000000	0	32232.159768	1.000000	0	32232.159768	1.000000	0	32232.159768	1.000000	0	32232.159768	1.000000	0	
14	32232.159768	1.000000	1001200	32232.159768	1.000000	0	32232.159768	1.000000	0	32232.159768	1.000000	0	32232.159768	1.000000	0	
14	27156.877230	1.000000	0	27156.877230	1.000000	0	27156.877230	1.000000	0	27156.877230	1.000000	0	27156.877230	1.000000	0	
14	27156.877230	1.000000	999500	27156.877230	1.000000	0	27156.877230	1.000000	0	27156.877230	1.000000	0	27156.877230	1.000000	0	
14	35104.107987	1.000000	1000400	35743.054597	0.982124	0	35743.054597	0.982124	0	35835.841401	0.979581	0	35743.054597	0.982124	0	
14	33538.117424	1.000000	0	33538.117424	1.000000	0	33538.117424	1.000000	0	33538.117424	1.000000	0	33538.117424	1.000000	0	
14	33538.117424	1.000000	999500	33538.117424	1.000000	0	33538.117424	1.000000	0	33538.117424	1.000000	0	33538.117424	1.000000	0	
14	34281.595438	1.000000	0	35476.012980	0.966332	0	35139.382249	0.975589	0	35476.012980	0.966332	0	35139.382249	0.975589	0	
14	34281.595438	1.000000	1001200	35476.012980	0.966332	0	35139.382249	0.975589	0	35476.012980	0.966332	0	35139.382249	0.975589	0	
14	31846.594447	1.000000	999800	31846.594447	1.000000	0	31846.594447	1.000000	0	31846.594447	1.000000	0	31846.594447	1.000000	0	
14	31019.237064	1.000000	0	31019.237064	1.000000	0	31019.237064	1.000000	0	31019.237064	1.000000	0	31019.237064	1.000000	0	
14	31019.237064	1.000000	1000800	31019.237064	1.000000	0	31019.237064	1.000000	0	31019.237064	1.000000	0	31019.237064	1.000000	0	
14	37504.833559	1.000000	0	37797.300433	0.992262	0	37797.300433	0.992262	0	37981.241433	0.987457	0	37797.300433	0.992262	999600	
14	33322.461054	1.000000	0	33807.055877	0.985666	0	33807.055877	0.985666	0	33807.055877	0.985666	0	33807.055877	0.985666	0	
14	33322.461054	1.000000	1000300	33807.055877	0.985666	0	33807.055877	0.985666	0	33807.055877	0.985666	0	33807.055877	0.985666	0	
14	31978.729094	1.000000	1000400	32588.172070	0.981299	0	32588.172070	0.981299	0	32781.593089	0.975509	0	32588.172070	0.981299	0	
14	39608.631317	1.000000	0	39608.631317	1.000000	0	39608.631317	1.000000	0	39608.631317	1.000000	0	39608.631317	1.000000	0	
14	39608.631317	1.000000	999900	39608.631317	1.000000	0	39608.631317	1.000000	0	39608.631317	1.000000	0	39608.631317	1.000000	0	
14	32290.029037	1.000000	0	33054.514199	0.976872	0	33054.514199	0.976872	0	33686.856458	0.958535	1001000	33054.514199	0.976872	0	
14	24611.196320	1.000000	0	24611.196320	1.000000	0	24611.196320	1.000000	0	24611.196320	1.000000	0	24611.196320	1.000000	0	
14	24611.196320	1.000000	0	24611.196320	1.000000	0	24611.196320	1.000000	0	24611.196320	1.000000	999000	24611.196320	1.000000	0	
14	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	0	
14	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	0	35438.462519	1.000000	1001100	
14	28703.881985	1.000000	1000000	28703.881985	1.000000	0	28703.881985	1.000000	0	28703.881985	1.000000	0	28703.881985	1.000000	0	
14	30125.256734	1.000000	0	30125.256734	1.000000	0	30125.256734	1.000000	999900	30125.256734	1.000000	0	30125.256734	1.000000	0	
14	34067.326306	1.000000	0	34067.326306	1.000000	0	34067.326306	1.000000	0	34067.326306	1.000000	0	34067.326306	1.000000	0	
14	34067.326306	1.000000	0	34067.326306	1.000000	0	34067.326306	1.000000	1000100	34067.326306	1.000000	0	34067.326306	1.000000	0	
14	29902.766518	1.000000	0	30311.911234	0.986502	0	29902.766518	1.000000	0	30311.911234	0.986502	0	29902.766518	1.000000	0	
14	29902.766518	1.000000	0	30311.911234	0.986502	0	29902.766518	1.000000	1001200	30311.911234	0.986502	0	29902.766518	1.000000	0	
14	36457.600401	1.000000	0	36457.600401	1.000000	0	36457.600401	1.000000	0	36457.600401	1.000000	0	36457.600401	1.000000	0	
14	36457.600401	1.000000	999900	36457.600401	1.000000	0	36457.600401	1.000000	0	36457.600401	1.000000	0	36457.600401	1.000000	0	
14	28347.482707	1.000000	0	28504.887367	0.994478	0	28504.887367	0.994478	0	28674.071679	0.988610	0	28504.887367	0.994478	0	
14	28347.482707	1.000000	999700	28504.887367	0.994478	0	28504.887367	0.994478	0	28674.071679	0.988610	0	28504.887367	0.994478	0	
14	35171.021639	1.000000	0	35171.021639	1.000000	0	35171.021639	1.000000	0	35171.021639	1.000000	0	35171.021639	1.000000	0	
14	35171.021639	1.000000	1000800	35171.021639	1.000000	0	35171.021639	1.000000	0	35171.021639	1.000000	0	35171.021639	1.000000	0	
14	32776.617498	1.000000	0	32776.617498	1.000000	0	32776.617498	1.000000	0	32776.617498	1.000000	0	32776.617498	1.000000	0	
14	32776.617498	1.000000	999300	32776.617498	1.000000	0	32776.617498	1.000000	0	32776.617498	1.000000	0	32776.617498	1.000000	0	
14	34511.378963	1.000000	0	35021.870169	0.985424	0	34511.378963	1.000000	0	35021.870169	0.985424	0	34511.378963	1.000000	0	
14	34511.378963	1.000000	1002700	35021.870169	0.985424	0	34511.378963	1.000000	0	35021.870169	0.985424	0	34511.378963	1.000000	0	
14	33284.345320	1.000000	0	33284.345320	1.000000	0	33284.345320	1.000000	0	33284.345320	1.000000	0	33284.345320	1.000000	0	
14	38712.942430	1.000000	0	39812.228113	0.972388	0	38848.403284	0.996513	0	39812.228113	0.972388	0	38848.403284	0.996513	0	
14	38712.942430	1.000000	999600	39812.228113	0.972388	0	38848.403284	0.996513	0	39812.228113	0.972388	0	38848.403284	0.996513	0	
14	26864.401816	1.000000	0	26864.401816	1.000000	0	26864.401816	1.000000	0	26864.401816	1.000000	999700	26864.401816	1.000000	0	
14	35862.009714	1.000000	1000700	35862.009714	1.000000	0	35862.009714	1.000000	0	35862.009714	1.000000	0	35862.009714	1.000000	0	
14	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	
14	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	
14	26153.491155	1.000000	999300	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	26153.491155	1.000000	0	
14	35737.765232	1.000000	0	35737.765232	1.000000	0	35737.765232	1.000000	0	35737.765232	1.000000	0	35737.765232	1.000000	0	
14	35737.765232	1.000000	0	35737.765232	1.000000	0	35737.765232	1.000000	1001300	35737.765232	1.000000	0	35737.765232	1.000000	0	
14	35895.824678	1.000000	999400	35974.737606	0.997806	0	35974.737606	0.997806	0	35996.275016	0.997209	0	35974.737606	0.997806	0	
14	26274.340356	1.000000	0	26274.340356	1.000000	0	26274.340356	1.000000	0	26274.340356	1.000000	0	26274.340356	1.000000	0	
14	36475.060169	1.000000	1000100	37409.686606	0.975016	0	37409.686606	0.975016	0	37520.810042	0.972129	0	37409.686606	0.975016	0	
14	38352.367133	1.000000	3001900	39608.775418	0.968280	0	39509.876433	0.970703	0	39608.775418	0.968280	0	39509.876433	0.970703	0	
14	31533.313147	1.000000	0	31533.313147	1.000000	0	31533.313147	1.000000	0	31533.313147	1.000000	0	31533.313147	1.000000	0	
14	31533.313147	1.000000	1000200	31533.313147	1.000000	0	31533.313147	1.000000	0	31533.313147	1.000000	0	31533.313147	1.000000	0	
14	33137.322233	1.000000	0	33191.666316	0.998363	0	33191.666316	0.998363	0	33753.897663	0.981733	0	33191.666316	0.998363	0	
14	33137.322233	1.000000	999800	33191.666316	0.998363	0	33191.666316	0.998363	0	33753.897663	0.981733	0	33191.666316	0.998363	0	
14	33412.986959	1.000000	0	33412.986959	1.000000	0	33412.986959	1.000000	0	33412.986959	1.000000	0	33412.986959	1.000000	0	
14	33412.986959	1.000000	0	33412.986959	1.000000	0	33412.986959	1.000000	1000300	33412.986959	1.000000	0	33412.986959	1.000000	0	
14	37147.998023	1.000000	0	37147.998023	1.000000	0	37147.998023	1.000000	0	37147.998023	1.000000	0	37147.998023	1.000000	0	
14	37147.998023	1.000000	0	37147.998023	1.000000	0	37147.998023	1.000000	1000200	37147.998023	1.000000	0	37147.998023	1.000000	0	
14	33728.194191	1.000000	0	34053.791584	0.990439	0	34053.791584	0.990439	0	34428.629726	0.979655	0	34053.791584	0.990439	0	
14	33728.194191	1.000000	0	34053.791584	0.990439	0	34053.791584	0.990439	0	34428.629726	0.979655	0	34053.791584	0.990439	0	
14	33728.194191	1.000000	0	34053.791584	0.990439	0	34053.791584	0.990439	0	34428.629726	0.979655	0	34053.791584	0.990439	0	
14	33014.963980	1.000000	0	33200.273250	0.994418	0	33200.273250	0.994418	0	33335.330314	0.990390	0	33200.273250	0.994418	0	
14	33014.963980	1.000000	1000000	33200.273250	0.994418	0	33200.273250	0.994418	0	33335.330314	0.990390	0	33200.273250	0.994418	0	
14	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	
14	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	26147.448262	1.000000	0	
14	28710.913405	1.000000	0	28710.913405	1.000000	0	28710.913405	1.000000	0	28710.913405	1.000000	0	28710.913405	1.000000	0	
15	29837.624402	1.000000	0	29837.624402	1.000000	0	29837.624402	1.000000	1001200	29837.624402	1.000000	0	29837.624402	1.000000	0	
15	32397.999036	1.000000	0	32397.999036	1.000000	0	32397.999036	1.000000	0	32397.999036	1.000000	0	32397.999036	1.000000	0	
15	32397.999036	1.000000	999100	32397.999036	1.000000	0	32397.999036	1.000000	0	32397.999036	1.000000	0	32397.999036	1.000000	0	
15	30406.899991	1.000000	1000800	30406.899991	1.000000	0	30406.899991	1.000000	0	30406.899991	1.000000	0	30406.899991	1.000000	0	
15	37918.871768	1.000000	4000300	39513.161806	0.959652	1000600	39249.992679	0.966086	0	41538.997240	0.912850	0	39249.992679	0.966086	0	
15	31722.878333	1.000000	0	31722.878333	1.000000	0	31722.878333	1.000000	0	31722.878333	1.000000	0	31722.878333	1.000000	0	
15	31722.878333	1.000000	1000500	31722.878333	1.000000	0	31722.878333	1.000000	0	31722.878333	1.000000	0	31722.878333	1.000000	0	
15	38031.730862	1.000000	1000000	39830.434209	0.954841	0	38424.848216	0.989769	0	39830.434209	0.954841	0	38424.848216	0.989769	1000000	
15	37319.616089	1.000000	2000500	38079.208121	0.980052	0	37319.616089	1.000000	0	38348.469523	0.973171	1000100	37319.616089	1.000000	0	
15	30274.272311	1.000000	1000300	30274.272311	1.000000	0	30274.272311	1.000000	0	30274.272311	1.000000	0	30274.272311	1.000000	1000200	
15	35543.389945	1.000000	0	35602.779488	0.998332	0	35602.779488	0.998332	0	36055.716393	0.985791	0	35602.779488	0.998332	0	
15	35543.389945	1.000000	1000400	35602.779488	0.998332	0	35602.779488	0.998332	0	36055.716393	0.985791	0	35602.779488	0.998332	0	
15	38577.031162	1.000000	2000300	39928.890763	0.966143	0	39928.890763	0.966143	0	39928.890763	0.966143	0	39928.890763	0.966143	0	
15	33408.705710	1.000000	0	34092.528709	0.979942	0	34092.528709	0.979942	0	34092.528709	0.979942	0	34092.528709	0.979942	0	
15	33408.705710	1.000000	0	34092.528709	0.979942	0	34092.528709	0.979942	1000200	34092.528709	0.979942	0	34092.528709	0.979942	0	
15	38563.227711	1.000000	0	38563.227711	1.000000	0	38563.227711	1.000000	0	38563.227711	1.000000	0	38563.227711	1.000000	0	
15	38563.227711	1.000000	1000100	38563.227711	1.000000	0	38563.227711	1.000000	0	38563.227711	1.000000	0	38563.227711	1.000000	0	
15	30588.806890	1.000000	0	30588.806890	1.000000	0	30588.806890	1.000000	0	30588.806890	1.000000	0	30588.806890	1.000000	0	
15	31397.931641	1.000000	0	31397.931641	1.000000	0	31397.931641	1.000000	0	31397.931641	1.000000	0	31397.931641	1.000000	0	
15	31397.931641	1.000000	1000200	31397.931641	1.000000	0	31397.931641	1.000000	0	31397.931641	1.000000	0	31397.931641	1.000000	0	
15	29476.638992	1.000000	0	29476.638992	1.000000	0	29476.638992	1.000000	0	29476.638992	1.000000	0	29476.638992	1.000000	0	
15	34635.498571	1.000000	4000000	34861.332730	0.993522	0	34839.259127	0.994151	0	34870.254446	0.993268	0	34839.259127	0.994151	999300	
15	36543.540846	1.000000	1000500	37215.068746	0.981955	0	36929.852424	0.989539	0	37215.068746	0.981955	0	36929.852424	0.989539	0	
15	35870.757511	1.000000	2000500	36998.651974	0.969515	0	36998.651974	0.969515	0	36998.651974	0.969515	0	36998.651974	0.969515	0	
15	33005.319300	1.000000	1000500	33005.319300	1.000000	0	33005.319300	1.000000	0	33005.319300	1.000000	0	33005.319300	1.000000	0	
15	32437.238498	1.000000	4001700	32437.238498	1.000000	0	32437.238498	1.000000	0	32437.238498	1.000000	0	32437.238498	1.000000	0	
15	30729.809410	1.000000	0	30729.809410	1.000000	0	30729.809410	1.000000	0	30729.809410	1.000000	0	30729.809410	1.000000	0	
15	30729.809410	1.000000	999700	30729.809410	1.000000	0	30729.809410	1.000000	0	30729.809410	1.000000	0	30729.809410	1.000000	0	
15	34392.878517	1.000000	0	34392.878517	1.000000	0	34392.878517	1.000000	0	34392.878517	1.000000	0	34392.878517	1.000000	999900	
15	37889.815963	1.000000	0	39422.938561	0.961111	0	38416.468603	0.986291	0	39739.770361	0.953448	0	38416.468603	0.986291	0	
15	37889.815963	1.000000	0	39422.938561	0.961111	0	38416.468603	0.986291	0	39739.770361	0.953448	0	38416.468603	0.986291	0	
15	30576.694309	1.000000	0	30576.694309	1.000000	0	30576.694309	1.000000	0	30576.694309	1.000000	0	30576.694309	1.000000	0	
15	30576.694309	1.000000	1000800	30576.694309	1.000000	0	30576.694309	1.000000	0	30576.694309	1.000000	0	30576.694309	1.000000	0	
15	35921.805771	1.000000	3001400	36422.254161	0.986260	0	35921.805771	1.000000	0	37142.519433	0.967134	0	35921.805771	1.000000	0	
15	36721.988947	1.000000	999000	38190.349948	0.961552	0	37410.375193	0.981599	0	38605.016188	0.951223	0	37410.375193	0.981599	0	
15	35364.830522	1.000000	0	37303.583936	0.948028	0	37303.583936	0.948028	0	37303.583936	0.948028	0	37303.583936	0.948028	0	
15	29929.774518	1.000000	0	29929.774518	1.000000	0	29929.774518	1.000000	0	29929.774518	1.000000	0	29929.774518	1.000000	0	
15	29929.774518	1.000000	1000800	29929.774518	1.000000	0	29929.774518	1.000000	0	29929.774518	1.000000	0	29929.774518	1.000000	0	
15	35091.960977	1.000000	999400	35211.103101	0.996616	0	35211.103101	0.996616	0	35211.103101	0.996616	0	35211.103101	0.996616	0	
15	37630.044431	1.000000	1000500	37630.044431	1.000000	0	37630.044431	1.000000	0	37630.044431	1.000000	0	37630.044431	1.000000	0	
15	36496.363952	1.000000	0	36496.363952	1.000000	0	36496.363952	1.000000	0	36496.363952	1.000000	0	36496.363952	1.000000	1000100	
15	35717.937518	1.000000	1000500	35880.895041	0.995458	0	35880.895041	0.995458	0	35880.895041	0.995458	0	35880.895041	0.995458	0	
15	32186.345543	1.000000	0	32186.345543	1.000000	0	32186.345543	1.000000	0	32186.345543	1.000000	0	32186.345543	1.000000	0	
15	35930.054313	1.000000	0	35930.054313	1.000000	0	35930.054313	1.000000	0	35930.054313	1.000000	0	35930.054313	1.000000	0	
15	35930.054313	1.000000	1000000	35930.054313	1.000000	0	35930.054313	1.000000	0	35930.054313	1.000000	0	35930.054313	1.000000	0	
15	35413.356792	1.000000	0	35413.356792	1.000000	0	35413.356792	1.000000	1000100	35413.356792	1.000000	0	35413.356792	1.000000	0	
15	37470.571304	1.000000	1000300	38277.514907	0.978919	0	38277.514907	0.978919	0	38483.548540	0.973678	0	38277.514907	0.978919	0	
15	37060.510813	1.000000	2000600	37534.977416	0.987359	0	37534.977416	0.987359	0	37534.977416	0.987359	0	37534.977416	0.987359	0	
15	34858.540501	1.000000	999700	34858.540501	1.000000	0	34858.540501	1.000000	0	34858.540501	1.000000	0	34858.540501	1.000000	0	
15	29423.170894	1.000000	0	29740.672241	0.989324	0	29423.170894	1.000000	1001100	29769.311210	0.988373	0	29423.170894	1.000000	0	
15	29056.886382	1.000000	0	29056.886382	1.000000	0	29056.886382	1.000000	0	29056.886382	1.000000	0	29056.886382	1.000000	0	
15	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	0	
15	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	0	32864.142656	1.000000	999900	
15	37117.104140	1.000000	0	37117.104140	1.000000	0	37117.104140	1.000000	0	37117.104140	1.000000	0	37117.104140	1.000000	0	
15	37117.104140	1.000000	999900	37117.104140	1.000000	0	37117.104140	1.000000	0	37117.104140	1.000000	0	37117.104140	1.000000	0	
15	33635.736490	1.000000	2000500	33900.255927	0.992197	0	33635.736490	1.000000	0	33926.766252	0.991422	0	33635.736490	1.000000	1000100	
15	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	
15	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	29133.186667	1.000000	0	
15	36943.340744	1.000000	3000800	38145.867427	0.968476	0	38145.867427	0.968476	0	39911.312219	0.925636	0	38145.867427	0.968476	0	
15	30777.281292	1.000000	0	30777.281292	1.000000	999900	30777.281292	1.000000	0	30777.281292	1.000000	0	30777.281292	1.000000	0	
15	36475.872528	1.000000	2000500	36951.605598	0.987126	0	36951.605598	0.987126	0	38047.852854	0.958684	0	36951.605598	0.987126	0	
